"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-08-43-00-log.csv 1 600",,,,"Date:","29 Aug 2022 08:43:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 08:44:24,2.194,21.003,76.803,0.0,0.0,0.0,130433024.0,20353024.0,284176384.0,3579301888.0,2080.0,17222.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58018.0,142057.0,3.0,0.0,5.0
29-08 08:44:25,2.349,17.114,80.537,0.0,0.0,0.0,130396160.0,20353024.0,284180480.0,3579334656.0,2080.0,17222.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57329.0,140353.0,3.0,0.0,5.0
29-08 08:44:26,1.893,21.136,76.972,0.0,0.0,0.0,130547712.0,20361216.0,284180480.0,3579174912.0,2080.0,17222.0,0.0,32768.0,0.0,4.0,1481.0,21165.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57847.0,141608.0,5.0,0.0,5.0
29-08 08:44:27,2.532,19.304,78.165,0.0,0.0,0.0,131031040.0,20361216.0,284180480.0,3578691584.0,2080.0,17227.0,0.0,0.0,0.0,0.0,1345.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,53145.0,136520.0,6.0,0.0,10.0
29-08 08:44:28,1.146,22.350,76.504,0.0,0.0,0.0,131059712.0,20361216.0,284184576.0,3578658816.0,2080.0,17224.0,0.0,0.0,0.0,0.0,1278.0,19982.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39226.0,122087.0,3.0,0.0,9.0
29-08 08:44:29,1.466,19.941,78.592,0.0,0.0,0.0,130768896.0,20361216.0,284184576.0,3578949632.0,2080.0,17224.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43594.0,127448.0,4.0,0.0,5.0
29-08 08:44:30,1.408,23.662,74.930,0.0,0.0,0.0,131186688.0,20361216.0,284184576.0,3578531840.0,2080.0,17224.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43690.0,127666.0,5.0,0.0,9.0
29-08 08:44:31,7.339,18.349,74.312,0.0,0.0,0.0,131137536.0,20369408.0,284192768.0,3578564608.0,2080.0,17220.0,0.0,32768.0,0.0,4.0,1308.0,20899.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42913.0,124843.0,2.0,0.0,13.0
29-08 08:44:32,1.429,19.143,79.429,0.0,0.0,0.0,130908160.0,20369408.0,284196864.0,3578789888.0,2080.0,17220.0,0.0,0.0,0.0,0.0,1254.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34307.0,116833.0,6.0,0.0,5.0
29-08 08:44:33,2.681,23.592,73.727,0.0,0.0,0.0,131166208.0,20369408.0,284196864.0,3578531840.0,2080.0,17220.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,37936.0,120331.0,6.0,0.0,5.0
29-08 08:44:34,3.030,23.416,73.554,0.0,0.0,0.0,131391488.0,20369408.0,284196864.0,3578306560.0,2080.0,17220.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44093.0,127124.0,4.0,0.0,5.0
29-08 08:44:35,1.724,21.264,77.011,0.0,0.0,0.0,131162112.0,20369408.0,284200960.0,3578531840.0,2080.0,17220.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43735.0,126924.0,6.0,0.0,5.0
29-08 08:44:36,3.274,21.726,74.702,0.298,0.0,0.0,131145728.0,20377600.0,284200960.0,3578540032.0,2080.0,17220.0,0.0,32768.0,0.0,4.0,1188.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,49171.0,132222.0,5.0,0.0,6.0
29-08 08:44:37,1.078,23.720,74.663,0.0,0.0,0.539,131170304.0,20377600.0,284200960.0,3578515456.0,2048.0,17222.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,36268.0,119461.0,5.0,0.0,10.0
29-08 08:44:38,1.972,14.648,83.099,0.0,0.0,0.282,131170304.0,20377600.0,284200960.0,3578515456.0,1984.0,17219.0,0.0,0.0,0.0,0.0,1122.0,20249.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28982.0,113247.0,4.0,0.0,9.0
29-08 08:44:39,0.893,18.750,80.357,0.0,0.0,0.0,130908160.0,20377600.0,284205056.0,3578773504.0,1952.0,17219.0,0.0,0.0,0.0,0.0,1549.0,19469.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,50455.0,136142.0,1.0,0.0,5.0
29-08 08:44:40,0.304,18.541,81.155,0.0,0.0,0.0,130859008.0,20377600.0,284205056.0,3578822656.0,1888.0,17219.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,61106.0,149229.0,2.0,0.0,5.0
29-08 08:44:41,9.366,9.668,80.665,0.0,0.0,0.302,130285568.0,20385792.0,284205056.0,3579387904.0,1856.0,17216.0,0.0,32768.0,0.0,4.0,1248.0,16799.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59926.0,148210.0,1.0,0.0,13.0
29-08 08:44:42,2.703,11.411,85.886,0.0,0.0,0.0,130314240.0,20385792.0,284209152.0,3579355136.0,1824.0,17216.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63904.0,156121.0,3.0,0.0,5.0
29-08 08:44:43,2.059,16.176,81.471,0.0,0.0,0.294,130232320.0,20385792.0,284209152.0,3579437056.0,1760.0,17220.0,0.0,0.0,0.0,0.0,1502.0,21352.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63188.0,154325.0,1.0,0.0,8.0
29-08 08:44:44,1.488,16.071,82.440,0.0,0.0,0.0,130007040.0,20385792.0,284209152.0,3579662336.0,1760.0,17217.0,0.0,0.0,0.0,0.0,1286.0,18959.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,13.0,0.0,0.0,62811.0,153777.0,1.0,0.0,23.0
29-08 08:44:45,1.170,15.497,83.333,0.0,0.0,0.0,129974272.0,20385792.0,284209152.0,3579695104.0,1760.0,17217.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,13.0,0.0,0.0,63407.0,155101.0,2.0,0.0,5.0
29-08 08:44:46,2.053,14.370,83.578,0.0,0.0,0.0,129961984.0,20393984.0,284205056.0,3579703296.0,1760.0,17216.0,0.0,32768.0,0.0,4.0,1555.0,19061.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63381.0,154938.0,6.0,0.0,5.0
29-08 08:44:47,3.604,23.123,73.273,0.0,0.0,0.0,130461696.0,20393984.0,284213248.0,3579195392.0,2080.0,17225.0,0.0,0.0,0.0,0.0,3366.0,22096.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,59407.0,144063.0,1.0,0.0,14.0
29-08 08:44:48,1.529,21.713,76.453,0.0,0.0,0.306,130494464.0,20393984.0,284213248.0,3579162624.0,2080.0,17222.0,0.0,0.0,0.0,0.0,1188.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58712.0,143506.0,2.0,0.0,5.0
29-08 08:44:49,2.154,20.308,77.231,0.0,0.0,0.308,130494464.0,20393984.0,284213248.0,3579162624.0,2080.0,17222.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58825.0,143697.0,3.0,0.0,5.0
29-08 08:44:50,1.282,18.269,80.128,0.0,0.0,0.321,130486272.0,20393984.0,284221440.0,3579162624.0,2080.0,17222.0,0.0,114688.0,0.0,8.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58736.0,143593.0,4.0,0.0,5.0
29-08 08:44:51,7.430,20.433,72.136,0.0,0.0,0.0,130093056.0,20402176.0,284221440.0,3579547648.0,2080.0,17218.0,0.0,57344.0,0.0,4.0,1116.0,14671.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55017.0,136233.0,4.0,0.0,13.0
29-08 08:44:52,1.520,22.492,75.988,0.0,0.0,0.0,130076672.0,20402176.0,284221440.0,3579564032.0,2080.0,17218.0,0.0,0.0,0.0,0.0,1254.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58707.0,143404.0,3.0,0.0,5.0
29-08 08:44:53,1.316,15.789,82.566,0.0,0.0,0.329,129949696.0,20402176.0,284225536.0,3579686912.0,2048.0,17218.0,0.0,0.0,0.0,0.0,1242.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58746.0,143670.0,6.0,0.0,5.0
29-08 08:44:54,0.595,25.298,74.107,0.0,0.0,0.0,130170880.0,20402176.0,284229632.0,3579461632.0,2048.0,17218.0,0.0,0.0,0.0,0.0,1357.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58649.0,143235.0,1.0,0.0,5.0
29-08 08:44:55,1.765,24.706,73.529,0.0,0.0,0.0,130244608.0,20402176.0,284229632.0,3579387904.0,2048.0,17218.0,0.0,65536.0,0.0,14.0,1116.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58701.0,143384.0,1.0,0.0,5.0
29-08 08:44:56,0.955,19.427,79.618,0.0,0.0,0.0,130228224.0,20410368.0,284229632.0,3579396096.0,2048.0,17218.0,0.0,32768.0,0.0,4.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58582.0,143144.0,5.0,0.0,5.0
29-08 08:44:57,2.121,23.030,74.848,0.0,0.0,0.0,130486272.0,20410368.0,284229632.0,3579138048.0,2048.0,17221.0,0.0,0.0,0.0,0.0,1248.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58222.0,142422.0,4.0,0.0,10.0
29-08 08:44:58,1.796,23.054,74.551,0.0,0.0,0.599,130449408.0,20410368.0,284233728.0,3579170816.0,2048.0,17221.0,0.0,0.0,0.0,0.0,1314.0,19868.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58811.0,143651.0,2.0,0.0,5.0
29-08 08:44:59,0.909,22.727,76.061,0.0,0.0,0.303,130433024.0,20410368.0,284233728.0,3579187200.0,2048.0,17225.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58677.0,143395.0,3.0,0.0,3.0
29-08 08:45:00,1.471,24.706,73.824,0.0,0.0,0.0,130449408.0,20410368.0,284233728.0,3579170816.0,2048.0,17221.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58935.0,143869.0,4.0,0.0,2.0
29-08 08:45:01,8.254,17.778,73.968,0.0,0.0,0.0,130662400.0,20418560.0,284237824.0,3578945536.0,2080.0,17218.0,0.0,32768.0,0.0,4.0,1116.0,15702.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54951.0,136068.0,1.0,0.0,13.0
29-08 08:45:02,1.775,23.964,74.260,0.0,0.0,0.0,130695168.0,20418560.0,284237824.0,3578912768.0,2048.0,17218.0,0.0,0.0,0.0,0.0,1320.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58807.0,143607.0,2.0,0.0,5.0
29-08 08:45:03,2.548,19.108,78.344,0.0,0.0,0.0,130662400.0,20418560.0,284237824.0,3578945536.0,2048.0,17224.0,0.0,0.0,0.0,0.0,1436.0,19291.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58737.0,143556.0,3.0,0.0,8.0
29-08 08:45:04,0.875,25.948,72.886,0.0,0.0,0.292,130695168.0,20418560.0,284237824.0,3578912768.0,2048.0,17222.0,0.0,0.0,0.0,0.0,1256.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58674.0,143315.0,4.0,0.0,5.0
29-08 08:45:05,0.325,18.182,81.494,0.0,0.0,0.0,130658304.0,20418560.0,284241920.0,3578945536.0,2048.0,17222.0,0.0,0.0,0.0,0.0,1448.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58722.0,143539.0,4.0,0.0,5.0
29-08 08:45:06,2.736,21.581,75.684,0.0,0.0,0.0,130424832.0,20426752.0,284241920.0,3579170816.0,2048.0,17222.0,0.0,32768.0,0.0,4.0,1355.0,20092.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58647.0,143150.0,2.0,0.0,5.0
29-08 08:45:07,3.395,21.914,74.691,0.0,0.0,0.0,131170304.0,20561920.0,284237824.0,3578294272.0,2080.0,17236.0,270336.0,0.0,4.0,0.0,1411.0,20193.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57500.0,141527.0,3.0,0.0,12.0
29-08 08:45:08,27.143,26.0,45.429,1.429,0.0,0.0,136912896.0,21045248.0,286523392.0,3569782784.0,2080.0,17346.0,5644288.0,0.0,174.0,0.0,1320.0,21779.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43337.0,125575.0,7.0,0.0,7.0
29-08 08:45:09,28.691,20.613,50.418,0.0,0.0,0.279,137003008.0,21045248.0,289013760.0,3567202304.0,2112.0,17348.0,4710400.0,0.0,46.0,0.0,1536.0,19889.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,32067.0,113306.0,6.0,0.0,9.0
29-08 08:45:10,28.852,23.810,47.059,0.280,0.0,0.0,136937472.0,21053440.0,291368960.0,3564904448.0,2112.0,17348.0,4718592.0,10076160.0,36.0,36.0,1212.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39594.0,122279.0,8.0,1.0,9.0
29-08 08:45:11,36.182,20.228,43.305,0.285,0.0,0.0,137699328.0,21057536.0,293732352.0,3561775104.0,2144.0,17344.0,4718592.0,131072.0,36.0,4.0,1314.0,18729.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39352.0,110343.0,4.0,0.0,13.0
29-08 08:45:12,30.275,18.960,50.765,0.0,0.0,0.0,137785344.0,21057536.0,296095744.0,3559325696.0,2144.0,17344.0,4718592.0,0.0,38.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43656.0,127539.0,4.0,0.0,5.0
29-08 08:45:13,29.240,21.930,48.830,0.0,0.0,0.0,137883648.0,21057536.0,298586112.0,3556737024.0,2144.0,17344.0,4980736.0,0.0,38.0,0.0,1417.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43672.0,127065.0,4.0,0.0,5.0
29-08 08:45:14,30.145,21.159,48.696,0.0,0.0,0.0,137977856.0,21057536.0,300814336.0,3554414592.0,2144.0,17344.0,4718592.0,0.0,36.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43633.0,126506.0,5.0,0.0,5.0
29-08 08:45:15,30.178,20.710,49.112,0.0,0.0,0.0,138031104.0,21065728.0,303427584.0,3551739904.0,2144.0,17344.0,4718592.0,32768.0,36.0,2.0,1272.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43654.0,126659.0,8.0,1.0,9.0
29-08 08:45:16,29.794,20.944,49.263,0.0,0.0,0.0,138153984.0,21065728.0,305668096.0,3549376512.0,2112.0,17344.0,4980736.0,8192.0,40.0,2.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43552.0,126278.0,6.0,0.0,5.0
29-08 08:45:17,30.973,20.354,48.673,0.0,0.0,0.0,138215424.0,21065728.0,308162560.0,3546820608.0,2176.0,17354.0,4718592.0,0.0,36.0,0.0,1564.0,21197.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,41673.0,123864.0,6.0,0.0,14.0
29-08 08:45:18,28.846,21.429,49.725,0.0,0.0,0.0,138342400.0,21065728.0,310390784.0,3544465408.0,2144.0,17351.0,4718592.0,0.0,36.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34217.0,114028.0,6.0,0.0,5.0
29-08 08:45:19,45.272,24.355,30.086,0.287,0.0,0.0,140906496.0,21110784.0,312750080.0,3539496960.0,2144.0,17493.0,4808704.0,0.0,76.0,0.0,1248.0,18993.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,32009.0,110138.0,7.0,0.0,7.0
29-08 08:45:20,44.290,31.198,24.513,0.0,0.0,0.0,141615104.0,21114880.0,315195392.0,3536338944.0,2144.0,17497.0,4718592.0,0.0,36.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28699.0,107231.0,7.0,0.0,5.0
29-08 08:45:21,53.368,32.902,13.212,0.0,0.0,0.518,142733312.0,21118976.0,317427712.0,3532984320.0,2176.0,17497.0,4456448.0,155648.0,34.0,4.0,1116.0,14671.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,15362.0,85461.0,10.0,0.0,13.0
29-08 08:45:22,55.145,40.633,4.222,0.0,0.0,0.0,142946304.0,21118976.0,319655936.0,3530543104.0,2176.0,17497.0,4456448.0,0.0,34.0,0.0,1188.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13833.0,78772.0,10.0,0.0,5.0
29-08 08:45:23,57.453,37.398,5.149,0.0,0.0,0.0,143462400.0,21118976.0,321753088.0,3527929856.0,2176.0,17496.0,4194304.0,0.0,34.0,0.0,1502.0,20321.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14008.0,74383.0,10.0,0.0,8.0
29-08 08:45:24,55.703,38.727,5.570,0.0,0.0,0.0,143511552.0,21118976.0,323985408.0,3525648384.0,2176.0,17497.0,4456448.0,0.0,34.0,0.0,1254.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14967.0,79843.0,11.0,0.0,5.0
29-08 08:45:25,52.806,41.582,5.612,0.0,0.0,0.0,142315520.0,21118976.0,326213632.0,3524616192.0,2144.0,17496.0,4456448.0,0.0,34.0,0.0,648.0,6465.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,12985.0,74103.0,9.0,0.0,0.0
29-08 08:45:26,55.388,39.348,5.263,0.0,0.0,0.0,142336000.0,21127168.0,328667136.0,3522134016.0,2144.0,17496.0,4718592.0,40960.0,36.0,4.0,629.0,4627.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13715.0,78085.0,10.0,0.0,5.0
29-08 08:45:27,55.670,38.918,5.412,0.0,0.0,0.0,142675968.0,21127168.0,330809344.0,3519651840.0,2176.0,17503.0,4456448.0,0.0,36.0,0.0,722.0,5559.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13627.0,77493.0,10.0,0.0,10.0
29-08 08:45:28,57.069,37.532,5.398,0.0,0.0,0.0,142618624.0,21127168.0,333131776.0,3517386752.0,2176.0,17500.0,4456448.0,0.0,34.0,0.0,618.0,5482.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13585.0,77465.0,10.0,0.0,9.0
29-08 08:45:29,51.750,43.0,5.250,0.0,0.0,0.0,142708736.0,21127168.0,335265792.0,3515162624.0,2176.0,17500.0,4456448.0,0.0,34.0,0.0,456.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13748.0,78374.0,10.0,0.0,5.0
29-08 08:45:30,46.649,39.946,8.847,4.021,0.0,0.536,142512128.0,21135360.0,337100800.0,3513516032.0,2176.0,17500.0,2883584.0,16244736.0,22.0,32.0,1278.0,17854.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,25301.0,101097.0,8.0,2.0,9.0
29-08 08:45:31,49.459,40.270,4.865,4.054,0.0,1.351,144195584.0,21143552.0,337498112.0,3511427072.0,2144.0,17496.0,1572864.0,17620992.0,12.0,72.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,17592.0,89170.0,9.0,0.0,13.0
29-08 08:45:32,58.021,36.096,5.882,0.0,0.0,0.0,143036416.0,21143552.0,339820544.0,3510263808.0,2144.0,17496.0,4456448.0,0.0,34.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,16701.0,84134.0,5.0,0.0,5.0
29-08 08:45:33,60.484,33.871,5.645,0.0,0.0,0.0,143241216.0,21143552.0,342228992.0,3507650560.0,2144.0,17496.0,4816896.0,0.0,42.0,0.0,1314.0,21055.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14334.0,76045.0,9.0,0.0,5.0
29-08 08:45:34,55.200,38.133,6.667,0.0,0.0,0.0,143327232.0,21143552.0,344457216.0,3505336320.0,2144.0,17496.0,4456448.0,0.0,34.0,0.0,1357.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,17627.0,81049.0,7.0,0.0,5.0
29-08 08:45:35,57.527,36.559,5.914,0.0,0.0,0.0,143405056.0,21143552.0,346591232.0,3503124480.0,2144.0,17496.0,4456448.0,0.0,34.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13806.0,75663.0,9.0,0.0,5.0
29-08 08:45:36,52.291,38.275,6.199,2.695,0.0,0.539,143175680.0,21151744.0,348561408.0,3501375488.0,2176.0,17497.0,3670016.0,21053440.0,26.0,52.0,792.0,10547.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14466.0,81222.0,5.0,0.0,4.0
29-08 08:45:37,46.089,34.637,6.704,11.173,0.0,1.397,143704064.0,21151744.0,349347840.0,3500060672.0,2112.0,17500.0,1048576.0,44384256.0,4.0,118.0,1296.0,14917.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,23512.0,96953.0,8.0,1.0,13.0
29-08 08:45:38,50.0,38.360,10.847,0.529,0.0,0.265,142508032.0,21151744.0,350978048.0,3499626496.0,2080.0,17495.0,3801088.0,1097728.0,32.0,4.0,1248.0,19035.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29239.0,110673.0,5.0,0.0,6.0
29-08 08:45:39,60.372,31.649,7.979,0.0,0.0,0.0,142778368.0,21151744.0,353181696.0,3497152512.0,2016.0,17495.0,4456448.0,0.0,34.0,0.0,918.0,12609.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,20273.0,97524.0,10.0,0.0,5.0
29-08 08:45:40,58.505,34.021,7.474,0.0,0.0,0.0,143331328.0,21151744.0,355508224.0,3494273024.0,1920.0,17495.0,4718592.0,0.0,36.0,0.0,330.0,4225.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14640.0,97107.0,4.0,0.0,5.0
29-08 08:45:41,64.706,28.900,5.882,0.256,0.0,0.256,144011264.0,21159936.0,357912576.0,3491180544.0,1920.0,17492.0,4546560.0,98304.0,40.0,4.0,522.0,4559.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14235.0,93370.0,11.0,0.0,17.0
29-08 08:45:42,56.233,31.830,11.936,0.0,0.0,0.0,144424960.0,21159936.0,360140800.0,3488538624.0,1856.0,17492.0,4718592.0,0.0,36.0,0.0,1122.0,14737.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,27000.0,115129.0,5.0,0.0,5.0
29-08 08:45:43,57.333,32.267,10.133,0.0,0.0,0.267,143663104.0,21159936.0,362504192.0,3486937088.0,1792.0,17496.0,4456448.0,0.0,34.0,0.0,3242.0,18146.0,9.0,11.0,0.0,1.0,0.0,179.0,17.0,12.0,0.0,0.0,24621.0,98910.0,3.0,0.0,26.0
29-08 08:45:44,50.133,38.400,11.467,0.0,0.0,0.0,143908864.0,21159936.0,364732416.0,3484463104.0,2144.0,17490.0,4456448.0,0.0,34.0,0.0,1517.0,20219.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,41504.0,125130.0,7.0,0.0,9.0
29-08 08:45:45,54.220,38.619,7.161,0.0,0.0,0.0,143904768.0,21159936.0,367091712.0,3482107904.0,2144.0,17490.0,4718592.0,0.0,38.0,0.0,852.0,11578.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,22798.0,91273.0,9.0,0.0,5.0
29-08 08:45:46,55.784,38.303,5.913,0.0,0.0,0.0,144347136.0,21168128.0,369197056.0,3479552000.0,2176.0,17490.0,4456448.0,49152.0,34.0,4.0,761.0,5658.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14120.0,79682.0,6.0,0.0,5.0
29-08 08:45:47,55.808,38.384,5.808,0.0,0.0,0.0,144211968.0,21168128.0,371687424.0,3477196800.0,2176.0,17490.0,4718592.0,0.0,36.0,0.0,456.0,4361.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14115.0,79747.0,5.0,0.0,5.0
29-08 08:45:48,54.082,40.561,5.357,0.0,0.0,0.0,144314368.0,21168128.0,373784576.0,3474997248.0,2144.0,17498.0,4456448.0,0.0,34.0,0.0,625.0,6524.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13849.0,77970.0,5.0,0.0,10.0
29-08 08:45:49,52.041,42.347,5.612,0.0,0.0,0.0,145022976.0,21168128.0,376016896.0,3472056320.0,2144.0,17498.0,4456448.0,0.0,34.0,0.0,456.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14141.0,80004.0,8.0,0.0,5.0
