"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-23-09-15-38-log.csv 1 360",,,,"Date:","23 Aug 2022 09:15:38 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
23-08 09:17:02,0.631,20.505,78.864,0.0,0.0,0.0,131239936.0,21127168.0,262918144.0,3598979072.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1386.0,18861.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58751.0,143532.0,4.0,0.0,5.0
23-08 09:17:03,1.572,19.811,78.616,0.0,0.0,0.0,131133440.0,21127168.0,262918144.0,3599085568.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1351.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58753.0,143457.0,4.0,0.0,5.0
23-08 09:17:04,3.768,23.478,72.754,0.0,0.0,0.0,131022848.0,21135360.0,262909952.0,3599196160.0,2176.0,17086.0,0.0,24576.0,0.0,4.0,1308.0,19910.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58825.0,143588.0,5.0,0.0,4.0
23-08 09:17:05,8.359,19.505,72.136,0.0,0.0,0.0,131403776.0,21135360.0,262914048.0,3598811136.0,2144.0,17077.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,56336.0,140163.0,6.0,0.0,3.0
23-08 09:17:06,1.685,25.281,72.753,0.0,0.0,0.281,131252224.0,21135360.0,262922240.0,3598954496.0,2144.0,17082.0,0.0,0.0,0.0,0.0,1278.0,19916.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,46847.0,131450.0,4.0,0.0,9.0
23-08 09:17:07,2.658,17.940,79.402,0.0,0.0,0.0,131252224.0,21135360.0,262922240.0,3598954496.0,2144.0,17082.0,0.0,0.0,0.0,0.0,1481.0,19127.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57144.0,140457.0,2.0,0.0,5.0
23-08 09:17:08,2.508,21.630,75.862,0.0,0.0,0.0,131219456.0,21135360.0,262922240.0,3598987264.0,2144.0,17090.0,0.0,0.0,0.0,0.0,1351.0,19993.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57670.0,141647.0,3.0,0.0,10.0
23-08 09:17:09,1.934,26.243,71.823,0.0,0.0,0.0,131235840.0,21143552.0,262930432.0,3598954496.0,2144.0,17087.0,0.0,24576.0,0.0,4.0,1248.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44857.0,128342.0,3.0,0.0,5.0
23-08 09:17:10,1.205,15.964,82.831,0.0,0.0,0.0,130846720.0,21143552.0,262934528.0,3599339520.0,2144.0,17087.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,33592.0,115920.0,0.0,0.0,5.0
23-08 09:17:11,8.310,24.377,67.313,0.0,0.0,0.0,131469312.0,21143552.0,262934528.0,3598716928.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,34837.0,115642.0,5.0,0.0,13.0
23-08 09:17:12,1.835,23.242,74.924,0.0,0.0,0.0,131358720.0,21143552.0,262938624.0,3598823424.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57880.0,142398.0,1.0,0.0,5.0
23-08 09:17:13,1.488,25.595,72.917,0.0,0.0,0.0,131100672.0,21143552.0,262938624.0,3599081472.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58181.0,142628.0,1.0,0.0,5.0
23-08 09:17:14,0.938,23.750,75.312,0.0,0.0,0.0,131219456.0,21151744.0,262938624.0,3598954496.0,2176.0,17084.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57822.0,141637.0,3.0,0.0,5.0
23-08 09:17:15,1.678,16.779,81.544,0.0,0.0,0.0,131182592.0,21151744.0,262942720.0,3598987264.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57740.0,141475.0,3.0,0.0,5.0
23-08 09:17:16,2.508,21.003,76.489,0.0,0.0,0.0,130924544.0,21151744.0,262942720.0,3599245312.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58157.0,142578.0,2.0,0.0,5.0
23-08 09:17:17,9.012,21.221,69.767,0.0,0.0,0.0,131080192.0,21151744.0,262946816.0,3599085568.0,2112.0,17082.0,0.0,0.0,0.0,0.0,1594.0,18979.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,45968.0,128551.0,1.0,0.0,7.0
23-08 09:17:18,3.040,16.413,80.547,0.0,0.0,0.0,131043328.0,21151744.0,262950912.0,3599118336.0,2144.0,17090.0,0.0,163840.0,0.0,10.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43834.0,127515.0,0.0,0.0,10.0
23-08 09:17:19,1.760,16.716,81.525,0.0,0.0,0.0,130809856.0,21159936.0,262950912.0,3599343616.0,2144.0,17087.0,0.0,49152.0,0.0,4.0,1248.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,33840.0,116080.0,3.0,0.0,5.0
23-08 09:17:20,3.361,17.927,78.711,0.0,0.0,0.0,130551808.0,21159936.0,262950912.0,3599601664.0,2144.0,17089.0,0.0,0.0,0.0,0.0,1508.0,19357.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28685.0,110359.0,3.0,0.0,8.0
23-08 09:17:21,7.375,17.994,74.631,0.0,0.0,0.0,131297280.0,21159936.0,262950912.0,3598856192.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1182.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,37811.0,115083.0,4.0,0.0,13.0
23-08 09:17:22,1.534,17.485,80.982,0.0,0.0,0.0,131162112.0,21159936.0,262955008.0,3598987264.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1278.0,18951.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43319.0,125872.0,2.0,0.0,9.0
23-08 09:17:23,2.102,17.417,80.480,0.0,0.0,0.0,131452928.0,21159936.0,262955008.0,3598696448.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43746.0,127364.0,1.0,0.0,5.0
23-08 09:17:24,2.208,16.088,81.703,0.0,0.0,0.0,131538944.0,21168128.0,262955008.0,3598602240.0,2144.0,17085.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,51834.0,135812.0,4.0,0.0,5.0
23-08 09:17:25,0.645,18.387,80.968,0.0,0.0,0.0,131567616.0,21168128.0,262959104.0,3598569472.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1417.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58677.0,142931.0,1.0,0.0,5.0
23-08 09:17:26,2.208,18.927,78.864,0.0,0.0,0.0,131534848.0,21168128.0,262959104.0,3598602240.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1344.0,20947.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58845.0,143216.0,4.0,0.0,9.0
23-08 09:17:27,1.587,18.730,79.683,0.0,0.0,0.0,131567616.0,21168128.0,262959104.0,3598569472.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1541.0,19169.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58819.0,143045.0,4.0,0.0,5.0
23-08 09:17:28,7.463,21.194,71.343,0.0,0.0,0.0,131313664.0,21168128.0,262963200.0,3598819328.0,2112.0,17087.0,0.0,0.0,0.0,0.0,1419.0,20482.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43597.0,124476.0,4.0,0.0,12.0
23-08 09:17:29,2.017,15.562,82.133,0.288,0.0,0.0,131174400.0,21176320.0,262967296.0,3598946304.0,2144.0,17087.0,0.0,24576.0,0.0,4.0,1314.0,19403.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28642.0,110211.0,6.0,0.0,5.0
23-08 09:17:30,1.176,16.765,82.059,0.0,0.0,0.0,131043328.0,21176320.0,262967296.0,3599077376.0,2144.0,17087.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,34434.0,116665.0,3.0,0.0,5.0
23-08 09:17:31,8.735,18.976,72.289,0.0,0.0,0.0,131526656.0,21176320.0,262967296.0,3598594048.0,2208.0,17084.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43385.0,125823.0,5.0,0.0,13.0
23-08 09:17:32,2.047,19.591,78.363,0.0,0.0,0.0,131518464.0,21176320.0,262975488.0,3598594048.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1248.0,18837.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43714.0,127117.0,6.0,0.0,5.0
23-08 09:17:33,0.915,17.378,81.707,0.0,0.0,0.0,131551232.0,21176320.0,262975488.0,3598561280.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43714.0,127142.0,6.0,0.0,5.0
23-08 09:17:34,2.241,23.249,74.230,0.0,0.0,0.280,131510272.0,21184512.0,262975488.0,3598594048.0,2176.0,17084.0,0.0,24576.0,0.0,4.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44167.0,127023.0,2.0,0.0,5.0
23-08 09:17:35,1.258,14.465,84.277,0.0,0.0,0.0,131506176.0,21184512.0,262979584.0,3598594048.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43815.0,127230.0,4.0,0.0,5.0
23-08 09:17:36,3.725,20.057,76.218,0.0,0.0,0.0,131547136.0,21184512.0,262979584.0,3598553088.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,41696.0,124187.0,1.0,0.0,6.0
23-08 09:17:37,1.760,19.062,79.179,0.0,0.0,0.0,131395584.0,21184512.0,262979584.0,3598704640.0,2176.0,17084.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43797.0,125097.0,5.0,0.0,5.0
23-08 09:17:38,2.047,18.129,79.825,0.0,0.0,0.0,131383296.0,21184512.0,262983680.0,3598712832.0,2112.0,17083.0,0.0,0.0,0.0,0.0,1278.0,20947.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,41755.0,123911.0,3.0,0.0,18.0
23-08 09:17:39,7.386,22.443,70.170,0.0,0.0,0.0,132403200.0,21192704.0,263049216.0,3597619200.0,2080.0,17084.0,131072.0,24576.0,4.0,4.0,1844.0,19677.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,48840.0,133276.0,3.0,0.0,12.0
23-08 09:17:40,1.835,15.291,82.875,0.0,0.0,0.0,132403200.0,21192704.0,263049216.0,3597619200.0,2016.0,17087.0,0.0,0.0,0.0,0.0,1442.0,20387.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,44748.0,131132.0,2.0,0.0,8.0
23-08 09:17:41,7.714,18.286,74.0,0.0,0.0,0.0,132669440.0,21192704.0,263049216.0,3597352960.0,2016.0,17083.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,45350.0,132409.0,5.0,0.0,13.0
23-08 09:17:42,1.609,17.694,80.697,0.0,0.0,0.0,132407296.0,21192704.0,263053312.0,3597611008.0,1952.0,17083.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,47899.0,140041.0,4.0,0.0,5.0
23-08 09:17:43,2.890,11.850,85.260,0.0,0.0,0.0,132333568.0,21192704.0,263053312.0,3597684736.0,1920.0,17083.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,47315.0,137806.0,0.0,0.0,5.0
23-08 09:17:44,1.462,14.327,84.211,0.0,0.0,0.0,131596288.0,21200896.0,263053312.0,3598413824.0,1856.0,17079.0,0.0,24576.0,0.0,4.0,1417.0,20965.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,47028.0,136703.0,4.0,0.0,22.0
23-08 09:17:45,2.006,19.198,78.797,0.0,0.0,0.0,131571712.0,21200896.0,263057408.0,3598434304.0,2208.0,17080.0,0.0,0.0,0.0,0.0,3501.0,21103.0,9.0,12.0,0.0,2.0,0.0,181.0,18.0,12.0,0.0,0.0,46520.0,133806.0,4.0,0.0,9.0
23-08 09:17:46,1.471,19.118,79.412,0.0,0.0,0.0,131538944.0,21200896.0,263057408.0,3598467072.0,2208.0,17079.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,2.0,0.0,181.0,18.0,12.0,0.0,0.0,43830.0,127451.0,1.0,0.0,1.0
23-08 09:17:47,2.204,19.284,78.512,0.0,0.0,0.0,131538944.0,21200896.0,263057408.0,3598467072.0,2208.0,17079.0,0.0,0.0,0.0,0.0,1667.0,20092.0,9.0,12.0,0.0,2.0,0.0,181.0,18.0,12.0,0.0,0.0,28919.0,110967.0,1.0,0.0,5.0
23-08 09:17:48,3.509,19.298,77.193,0.0,0.0,0.0,131239936.0,21200896.0,263065600.0,3598757888.0,2208.0,17095.0,0.0,90112.0,0.0,4.0,1285.0,20416.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43392.0,126847.0,3.0,0.0,10.0
23-08 09:17:49,0.601,19.219,80.180,0.0,0.0,0.0,131264512.0,21209088.0,263065600.0,3598725120.0,2208.0,17092.0,0.0,40960.0,0.0,4.0,1314.0,19403.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43638.0,126808.0,3.0,0.0,5.0
23-08 09:17:50,3.881,17.910,78.209,0.0,0.0,0.0,129294336.0,21209088.0,263065600.0,3600695296.0,2176.0,17072.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43574.0,126738.0,5.0,0.0,5.0
23-08 09:17:51,13.084,18.069,68.847,0.0,0.0,0.0,132136960.0,21209088.0,263073792.0,3597844480.0,2208.0,17086.0,0.0,0.0,0.0,0.0,1417.0,19892.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,46735.0,125883.0,4.0,0.0,15.0
23-08 09:17:52,1.858,21.981,75.851,0.0,0.0,0.310,132022272.0,21209088.0,263073792.0,3597959168.0,2176.0,17086.0,0.0,0.0,0.0,0.0,1254.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58144.0,142489.0,2.0,0.0,5.0
23-08 09:17:53,3.067,22.086,74.847,0.0,0.0,0.0,132022272.0,21209088.0,263073792.0,3597959168.0,2208.0,17086.0,0.0,49152.0,0.0,6.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58143.0,142443.0,7.0,0.0,5.0
23-08 09:17:54,2.174,21.429,76.398,0.0,0.0,0.0,131751936.0,21217280.0,263077888.0,3598217216.0,2208.0,17086.0,0.0,40960.0,0.0,4.0,1423.0,20923.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58105.0,141547.0,2.0,0.0,5.0
23-08 09:17:55,1.303,16.938,81.759,0.0,0.0,0.0,131747840.0,21217280.0,263081984.0,3598217216.0,2208.0,17086.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58832.0,143287.0,5.0,0.0,5.0
23-08 09:17:56,1.543,21.296,77.160,0.0,0.0,0.0,132005888.0,21217280.0,263081984.0,3597959168.0,2208.0,17086.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58853.0,143308.0,4.0,0.0,5.0
23-08 09:17:57,1.558,20.249,78.193,0.0,0.0,0.0,131969024.0,21217280.0,263086080.0,3597991936.0,2208.0,17086.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58811.0,143237.0,4.0,0.0,5.0
23-08 09:17:58,1.220,23.476,75.305,0.0,0.0,0.0,131997696.0,21221376.0,263086080.0,3597959168.0,2208.0,17094.0,0.0,24576.0,0.0,6.0,1122.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58620.0,142777.0,2.0,0.0,10.0
23-08 09:17:59,0.904,23.193,75.602,0.301,0.0,0.0,132214784.0,21229568.0,263086080.0,3597733888.0,2208.0,17091.0,0.0,57344.0,0.0,4.0,1314.0,19892.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58837.0,143286.0,2.0,0.0,5.0
23-08 09:18:00,1.852,22.531,75.617,0.0,0.0,0.0,132243456.0,21229568.0,263090176.0,3597701120.0,2208.0,17095.0,0.0,0.0,0.0,0.0,1442.0,20810.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,58916.0,143387.0,2.0,0.0,8.0
23-08 09:18:01,7.317,20.122,72.561,0.0,0.0,0.0,131964928.0,21229568.0,263090176.0,3597979648.0,2240.0,17091.0,0.0,0.0,0.0,0.0,1116.0,15279.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,54980.0,129283.0,2.0,0.0,13.0
23-08 09:18:02,7.580,24.198,68.222,0.0,0.0,0.0,132632576.0,21229568.0,263090176.0,3597312000.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1320.0,18861.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,49976.0,133839.0,0.0,0.0,7.0
23-08 09:18:03,0.855,19.943,79.202,0.0,0.0,0.0,132370432.0,21229568.0,263094272.0,3597570048.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,35008.0,117265.0,5.0,0.0,5.0
23-08 09:18:04,1.445,18.786,79.769,0.0,0.0,0.0,132329472.0,21237760.0,263094272.0,3597602816.0,2208.0,17088.0,0.0,24576.0,0.0,4.0,1122.0,18865.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,37027.0,119852.0,2.0,0.0,5.0
23-08 09:18:05,0.909,19.091,80.0,0.0,0.0,0.0,132362240.0,21237760.0,263094272.0,3597570048.0,2208.0,17088.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43148.0,125766.0,4.0,0.0,5.0
23-08 09:18:06,0.906,18.429,80.665,0.0,0.0,0.0,132177920.0,21237760.0,263094272.0,3597754368.0,2208.0,17088.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43581.0,127384.0,2.0,0.0,5.0
23-08 09:18:07,2.381,20.536,77.083,0.0,0.0,0.0,132096000.0,21237760.0,263102464.0,3597828096.0,2208.0,17088.0,0.0,0.0,0.0,0.0,1541.0,20134.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,50722.0,135315.0,3.0,0.0,5.0
23-08 09:18:08,1.587,18.095,80.317,0.0,0.0,0.0,131944448.0,21237760.0,263102464.0,3597979648.0,2208.0,17096.0,0.0,0.0,0.0,0.0,1345.0,20458.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,52548.0,136798.0,5.0,0.0,10.0
23-08 09:18:09,2.174,14.286,83.540,0.0,0.0,0.0,131952640.0,21245952.0,263106560.0,3597959168.0,2208.0,17093.0,0.0,24576.0,0.0,4.0,1314.0,19403.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43040.0,126102.0,4.0,0.0,5.0
23-08 09:18:10,1.235,16.049,82.716,0.0,0.0,0.0,132059136.0,21245952.0,263106560.0,3597852672.0,2208.0,17093.0,0.0,0.0,0.0,0.0,1212.0,18885.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43221.0,126070.0,0.0,0.0,9.0
23-08 09:18:11,8.761,18.429,72.810,0.0,0.0,0.0,132284416.0,21245952.0,263106560.0,3597627392.0,2240.0,17090.0,0.0,0.0,0.0,0.0,984.0,14671.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43403.0,126122.0,1.0,0.0,13.0
23-08 09:18:12,2.381,17.857,79.762,0.0,0.0,0.0,132026368.0,21245952.0,263106560.0,3597885440.0,2208.0,17090.0,0.0,0.0,0.0,0.0,1386.0,20857.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43982.0,127116.0,0.0,0.0,5.0
23-08 09:18:13,7.122,18.991,73.887,0.0,0.0,0.0,131956736.0,21245952.0,263110656.0,3597950976.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1272.0,18885.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,38897.0,119231.0,5.0,0.0,11.0
23-08 09:18:14,1.166,20.700,78.134,0.0,0.0,0.0,132009984.0,21254144.0,263114752.0,3597885440.0,2176.0,17088.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,38745.0,121804.0,7.0,0.0,5.0
23-08 09:18:15,0.815,23.098,76.087,0.0,0.0,0.0,131903488.0,21254144.0,263114752.0,3597991936.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,33636.0,115945.0,6.0,0.0,5.0
23-08 09:18:16,2.096,17.365,80.539,0.0,0.0,0.0,131936256.0,21254144.0,263114752.0,3597959168.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43789.0,125377.0,4.0,0.0,5.0
23-08 09:18:17,0.909,17.576,81.515,0.0,0.0,0.0,131899392.0,21254144.0,263118848.0,3597991936.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1462.0,20010.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43580.0,124964.0,1.0,0.0,5.0
23-08 09:18:18,2.632,19.298,78.070,0.0,0.0,0.0,131776512.0,21254144.0,263122944.0,3598110720.0,2176.0,17093.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43471.0,124749.0,1.0,0.0,10.0
23-08 09:18:19,1.153,21.326,77.522,0.0,0.0,0.0,131624960.0,21262336.0,263127040.0,3598249984.0,2176.0,17093.0,0.0,24576.0,0.0,4.0,1483.0,20989.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43806.0,125340.0,3.0,0.0,5.0
23-08 09:18:20,4.230,16.616,79.154,0.0,0.0,0.0,131915776.0,21262336.0,263127040.0,3597959168.0,2176.0,17095.0,0.0,0.0,0.0,0.0,1508.0,19356.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,46179.0,127819.0,2.0,0.0,8.0
23-08 09:18:21,7.855,21.450,70.695,0.0,0.0,0.0,131469312.0,21262336.0,263127040.0,3598405632.0,2240.0,17091.0,0.0,0.0,0.0,0.0,1116.0,16733.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,53350.0,130243.0,1.0,0.0,13.0
23-08 09:18:22,0.860,21.490,77.650,0.0,0.0,0.0,131657728.0,21262336.0,263127040.0,3598217216.0,2208.0,17091.0,0.0,0.0,0.0,0.0,1254.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,41631.0,124444.0,2.0,0.0,5.0
23-08 09:18:23,1.340,23.056,75.603,0.0,0.0,0.0,131743744.0,21262336.0,263131136.0,3598127104.0,2208.0,17091.0,0.0,98304.0,0.0,2.0,1248.0,19892.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,30817.0,113230.0,3.0,0.0,5.0
23-08 09:18:24,4.202,25.210,70.588,0.0,0.0,0.0,130629632.0,21270528.0,263131136.0,3599233024.0,2176.0,17083.0,0.0,40960.0,0.0,4.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,41525.0,124299.0,7.0,0.0,7.0
23-08 09:18:25,3.116,17.847,79.037,0.0,0.0,0.0,131915776.0,21270528.0,263135232.0,3597942784.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,29237.0,111120.0,5.0,0.0,5.0
23-08 09:18:26,1.412,22.599,75.989,0.0,0.0,0.0,131895296.0,21270528.0,263139328.0,3597959168.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,43033.0,125623.0,0.0,0.0,5.0
23-08 09:18:27,0.822,21.096,78.082,0.0,0.0,0.0,131911680.0,21270528.0,263139328.0,3597942784.0,2176.0,17088.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,28885.0,110536.0,0.0,0.0,5.0
23-08 09:18:28,4.658,18.082,77.260,0.0,0.0,0.0,132296704.0,21278720.0,263131136.0,3597557760.0,2176.0,17094.0,0.0,57344.0,0.0,6.0,1285.0,20958.0,9.0,12.0,0.0,1.0,0.0,181.0,18.0,12.0,0.0,0.0,28939.0,110576.0,4.0,0.0,9.0
