"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-23-09-05-12-log.csv 1 360",,,,"Date:","23 Aug 2022 09:05:12 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
23-08 09:06:36,6.647,19.942,73.121,0.0,0.0,0.289,132620288.0,20971520.0,262914048.0,3597758464.0,1984.0,17078.0,0.0,0.0,0.0,0.0,1280.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58071.0,146215.0,4.0,0.0,3.0
23-08 09:06:37,1.780,13.650,84.570,0.0,0.0,0.0,132362240.0,20971520.0,262914048.0,3598016512.0,1920.0,17078.0,0.0,0.0,0.0,0.0,1432.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,63669.0,155610.0,2.0,0.0,5.0
23-08 09:06:38,3.785,16.088,80.126,0.0,0.0,0.0,132071424.0,20971520.0,262914048.0,3598307328.0,1856.0,17078.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59325.0,145765.0,4.0,0.0,5.0
23-08 09:06:39,3.916,21.084,75.0,0.0,0.0,0.0,131153920.0,20971520.0,262914048.0,3599224832.0,1824.0,17079.0,0.0,0.0,0.0,0.0,1436.0,20321.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59210.0,145600.0,5.0,0.0,25.0
23-08 09:06:40,4.399,22.874,72.727,0.0,0.0,0.0,131911680.0,20979712.0,262918144.0,3598454784.0,2144.0,17077.0,0.0,40960.0,0.0,4.0,3622.0,22401.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,60047.0,146533.0,3.0,0.0,10.0
23-08 09:06:41,1.846,19.692,78.462,0.0,0.0,0.0,131911680.0,20979712.0,262918144.0,3598454784.0,2176.0,17090.0,0.0,0.0,0.0,0.0,1411.0,18962.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,45821.0,128146.0,2.0,0.0,10.0
23-08 09:06:42,1.994,21.937,76.068,0.0,0.0,0.0,131903488.0,20979712.0,262918144.0,3598462976.0,2176.0,17087.0,0.0,0.0,0.0,0.0,1308.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43951.0,127858.0,6.0,0.0,5.0
23-08 09:06:43,1.136,21.307,77.557,0.0,0.0,0.0,131895296.0,20979712.0,262926336.0,3598462976.0,2176.0,17087.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,37719.0,121365.0,1.0,0.0,5.0
23-08 09:06:44,7.761,18.209,74.030,0.0,0.0,0.0,132513792.0,20979712.0,262930432.0,3597840384.0,2176.0,17083.0,0.0,0.0,0.0,0.0,1159.0,14803.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43371.0,121310.0,2.0,0.0,13.0
23-08 09:06:45,2.424,16.061,81.515,0.0,0.0,0.0,132399104.0,20987904.0,262930432.0,3597946880.0,2176.0,17083.0,0.0,24576.0,0.0,4.0,1380.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,38045.0,120644.0,4.0,0.0,5.0
23-08 09:06:46,1.254,15.047,83.699,0.0,0.0,0.0,132169728.0,20987904.0,262934528.0,3598172160.0,2176.0,17083.0,0.0,0.0,0.0,0.0,1248.0,18837.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43962.0,128367.0,3.0,0.0,5.0
23-08 09:06:47,7.317,18.902,73.780,0.0,0.0,0.0,131997696.0,20987904.0,262934528.0,3598344192.0,2176.0,17080.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43589.0,127452.0,6.0,0.0,7.0
23-08 09:06:48,2.609,17.101,80.290,0.0,0.0,0.0,132038656.0,20987904.0,262938624.0,3598299136.0,2144.0,17080.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,35950.0,118661.0,4.0,0.0,5.0
23-08 09:06:49,1.577,19.558,78.864,0.0,0.0,0.0,132034560.0,20987904.0,262942720.0,3598299136.0,2144.0,17080.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58694.0,143536.0,4.0,0.0,5.0
23-08 09:06:50,1.562,20.625,77.812,0.0,0.0,0.0,132034560.0,20996096.0,262934528.0,3598299136.0,2144.0,17080.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58650.0,143454.0,2.0,0.0,5.0
23-08 09:06:51,1.592,21.019,77.389,0.0,0.0,0.0,132026368.0,20996096.0,262942720.0,3598299136.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1308.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58074.0,142217.0,5.0,0.0,10.0
23-08 09:06:52,1.567,22.571,75.862,0.0,0.0,0.0,131989504.0,20996096.0,262946816.0,3598331904.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57721.0,141292.0,3.0,0.0,5.0
23-08 09:06:53,1.286,20.579,78.135,0.0,0.0,0.0,132022272.0,20996096.0,262946816.0,3598299136.0,2144.0,17085.0,0.0,0.0,0.0,0.0,1470.0,19017.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58206.0,142481.0,3.0,0.0,9.0
23-08 09:06:54,9.249,24.277,66.474,0.0,0.0,0.0,131989504.0,20996096.0,262946816.0,3598331904.0,2176.0,17082.0,0.0,0.0,0.0,0.0,1056.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,48738.0,128618.0,3.0,0.0,13.0
23-08 09:06:55,1.258,19.182,79.560,0.0,0.0,0.0,131756032.0,21004288.0,262946816.0,3598557184.0,2144.0,17082.0,0.0,65536.0,0.0,10.0,1308.0,20899.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,51621.0,134700.0,4.0,0.0,5.0
23-08 09:06:56,2.894,17.042,80.064,0.0,0.0,0.0,131878912.0,21004288.0,262950912.0,3598430208.0,2144.0,17082.0,0.0,90112.0,0.0,2.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58557.0,143105.0,3.0,0.0,5.0
23-08 09:06:57,1.524,22.256,76.220,0.0,0.0,0.0,131846144.0,21004288.0,262950912.0,3598462976.0,2144.0,17082.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58597.0,143186.0,3.0,0.0,5.0
23-08 09:06:58,3.692,21.846,74.462,0.0,0.0,0.0,129908736.0,21004288.0,262950912.0,3600400384.0,2112.0,17063.0,0.0,0.0,0.0,0.0,1182.0,18837.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58191.0,142218.0,5.0,0.0,5.0
23-08 09:06:59,5.605,22.124,72.271,0.0,0.0,0.0,132685824.0,21004288.0,262950912.0,3597623296.0,2144.0,17087.0,0.0,0.0,0.0,0.0,1761.0,20478.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43843.0,125165.0,5.0,0.0,14.0
23-08 09:07:00,2.235,22.905,74.860,0.0,0.0,0.0,132767744.0,21012480.0,262955008.0,3597529088.0,2144.0,17085.0,0.0,49152.0,0.0,4.0,1421.0,21123.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43511.0,125569.0,4.0,0.0,5.0
23-08 09:07:01,2.402,20.420,77.177,0.0,0.0,0.0,132800512.0,21012480.0,262955008.0,3597496320.0,2144.0,17089.0,0.0,0.0,0.0,0.0,1411.0,18962.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,49833.0,132946.0,4.0,0.0,10.0
23-08 09:07:02,2.215,18.671,79.114,0.0,0.0,0.0,132440064.0,21012480.0,262955008.0,3597856768.0,2144.0,17089.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58815.0,143710.0,4.0,0.0,5.0
23-08 09:07:03,1.729,26.513,71.758,0.0,0.0,0.0,132534272.0,21012480.0,262963200.0,3597754368.0,2144.0,17089.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58646.0,143309.0,5.0,0.0,5.0
23-08 09:07:04,9.288,18.576,72.136,0.0,0.0,0.0,132648960.0,21012480.0,262963200.0,3597639680.0,2176.0,17085.0,0.0,0.0,0.0,0.0,990.0,14671.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,53851.0,134865.0,3.0,0.0,13.0
23-08 09:07:05,1.205,18.373,80.422,0.0,0.0,0.0,132521984.0,21020672.0,262967296.0,3597754368.0,2176.0,17085.0,0.0,24576.0,0.0,4.0,1380.0,20315.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43348.0,128178.0,5.0,0.0,5.0
23-08 09:07:06,3.364,21.713,74.924,0.0,0.0,0.0,132775936.0,21020672.0,262971392.0,3597496320.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1254.0,19403.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57593.0,142203.0,2.0,0.0,5.0
23-08 09:07:07,0.635,21.905,77.460,0.0,0.0,0.0,132870144.0,21020672.0,262971392.0,3597402112.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57669.0,142405.0,4.0,0.0,5.0
23-08 09:07:08,1.954,18.893,79.153,0.0,0.0,0.0,132902912.0,21020672.0,262971392.0,3597369344.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57409.0,141728.0,3.0,0.0,5.0
23-08 09:07:09,1.603,21.154,77.244,0.0,0.0,0.0,132866048.0,21020672.0,262975488.0,3597402112.0,2176.0,17085.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57004.0,140739.0,3.0,0.0,5.0
23-08 09:07:10,9.254,21.493,69.254,0.0,0.0,0.0,133021696.0,21028864.0,262971392.0,3597242368.0,2144.0,17082.0,0.0,24576.0,0.0,4.0,1342.0,20052.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47629.0,130442.0,6.0,0.0,7.0
23-08 09:07:11,1.734,18.497,79.769,0.0,0.0,0.0,132628480.0,21028864.0,262979584.0,3597627392.0,2176.0,17087.0,0.0,40960.0,0.0,8.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,33723.0,115110.0,4.0,0.0,10.0
23-08 09:07:12,2.849,18.803,78.348,0.0,0.0,0.0,132628480.0,21028864.0,262979584.0,3597627392.0,2176.0,17087.0,0.0,0.0,0.0,0.0,1308.0,20249.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,37505.0,119271.0,3.0,0.0,5.0
23-08 09:07:13,8.254,21.587,70.159,0.0,0.0,0.0,137019392.0,21028864.0,262983680.0,3593232384.0,2208.0,17107.0,8192.0,0.0,2.0,0.0,1888.0,20150.0,9.0,13.0,0.0,1.0,0.0,186.0,19.0,12.0,0.0,0.0,53394.0,136396.0,4.0,0.0,7.0
23-08 09:07:14,7.059,23.235,69.706,0.0,0.0,0.0,137797632.0,21028864.0,262987776.0,3592450048.0,2240.0,17103.0,0.0,0.0,0.0,0.0,1834.0,19013.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,42307.0,123775.0,5.0,0.0,13.0
23-08 09:07:15,1.453,22.965,75.291,0.291,0.0,0.0,137818112.0,21037056.0,262991872.0,3592417280.0,2240.0,17103.0,0.0,40960.0,0.0,4.0,1316.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,41624.0,123875.0,3.0,0.0,5.0
23-08 09:07:16,2.586,20.977,76.437,0.0,0.0,0.0,138334208.0,21037056.0,262991872.0,3591901184.0,2240.0,17103.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,46034.0,128720.0,1.0,0.0,5.0
23-08 09:07:17,1.948,18.831,79.221,0.0,0.0,0.0,138350592.0,21037056.0,262991872.0,3591884800.0,2240.0,17103.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58063.0,141945.0,2.0,0.0,5.0
23-08 09:07:18,1.634,16.993,81.373,0.0,0.0,0.0,138334208.0,21037056.0,262991872.0,3591901184.0,2240.0,17104.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,59025.0,144288.0,4.0,0.0,8.0
23-08 09:07:19,2.516,20.126,77.358,0.0,0.0,0.0,138481664.0,21037056.0,262995968.0,3591749632.0,2240.0,17109.0,0.0,0.0,0.0,0.0,1726.0,20478.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58696.0,143445.0,2.0,0.0,8.0
23-08 09:07:20,1.929,18.006,80.064,0.0,0.0,0.0,138330112.0,21045248.0,262987776.0,3591901184.0,2240.0,17107.0,0.0,24576.0,0.0,4.0,1421.0,20092.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58569.0,143321.0,2.0,0.0,5.0
23-08 09:07:21,6.442,23.620,69.939,0.0,0.0,0.0,138833920.0,21045248.0,263000064.0,3591385088.0,2240.0,17113.0,0.0,0.0,0.0,0.0,1413.0,18962.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,51700.0,135265.0,4.0,0.0,12.0
23-08 09:07:22,1.201,14.715,84.084,0.0,0.0,0.0,139087872.0,21045248.0,263004160.0,3591127040.0,2240.0,17110.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,33355.0,115888.0,3.0,0.0,5.0
23-08 09:07:23,1.994,22.222,75.783,0.0,0.0,0.0,139345920.0,21045248.0,263004160.0,3590868992.0,2272.0,17110.0,0.0,0.0,0.0,0.0,1538.0,21013.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43860.0,127617.0,2.0,0.0,9.0
23-08 09:07:24,6.490,22.124,71.386,0.0,0.0,0.0,139194368.0,21045248.0,263004160.0,3591020544.0,2272.0,17106.0,0.0,0.0,0.0,0.0,1256.0,18861.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,42854.0,124802.0,5.0,0.0,13.0
23-08 09:07:25,2.035,15.407,82.558,0.0,0.0,0.0,139075584.0,21053440.0,263008256.0,3591127040.0,2272.0,17106.0,0.0,24576.0,0.0,4.0,1318.0,18949.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,30745.0,112783.0,4.0,0.0,5.0
23-08 09:07:26,1.124,23.034,75.843,0.0,0.0,0.0,139075584.0,21053440.0,263008256.0,3591127040.0,2272.0,17106.0,0.0,40960.0,0.0,4.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,41565.0,124673.0,0.0,0.0,5.0
23-08 09:07:27,0.909,22.424,76.667,0.0,0.0,0.0,139108352.0,21053440.0,263008256.0,3591094272.0,2272.0,17106.0,0.0,0.0,0.0,0.0,1351.0,18861.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,50327.0,133723.0,4.0,0.0,5.0
23-08 09:07:28,1.974,18.421,79.605,0.0,0.0,0.0,139104256.0,21053440.0,263012352.0,3591094272.0,2272.0,17106.0,0.0,0.0,0.0,0.0,1278.0,18885.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58324.0,142639.0,3.0,0.0,9.0
23-08 09:07:29,2.848,21.519,75.633,0.0,0.0,0.0,139100160.0,21053440.0,263016448.0,3591094272.0,2272.0,17106.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57368.0,140423.0,4.0,0.0,5.0
23-08 09:07:30,2.280,16.938,80.782,0.0,0.0,0.0,138825728.0,21061632.0,263016448.0,3591360512.0,2208.0,17102.0,0.0,40960.0,0.0,4.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58931.0,144015.0,3.0,0.0,5.0
23-08 09:07:31,2.462,19.692,77.846,0.0,0.0,0.0,138788864.0,21061632.0,263020544.0,3591393280.0,2208.0,17110.0,0.0,98304.0,0.0,4.0,1417.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,59413.0,145553.0,5.0,0.0,14.0
23-08 09:07:32,7.188,18.125,74.688,0.0,0.0,0.0,138014720.0,21061632.0,263020544.0,3592167424.0,2144.0,17100.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57323.0,142996.0,3.0,0.0,7.0
23-08 09:07:33,1.562,16.250,82.188,0.0,0.0,0.0,138240000.0,21061632.0,263020544.0,3591942144.0,2080.0,17105.0,0.0,0.0,0.0,0.0,1404.0,19982.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,51605.0,137711.0,2.0,0.0,9.0
23-08 09:07:34,8.580,13.314,78.107,0.0,0.0,0.0,138223616.0,21061632.0,263024640.0,3591954432.0,2016.0,17102.0,0.0,0.0,0.0,0.0,1122.0,16799.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,59071.0,139621.0,1.0,0.0,13.0
23-08 09:07:35,0.893,13.095,86.012,0.0,0.0,0.0,138035200.0,21069824.0,263024640.0,3592134656.0,1984.0,17102.0,0.0,40960.0,0.0,4.0,1314.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,64200.0,156580.0,1.0,0.0,5.0
23-08 09:07:36,0.315,10.726,88.959,0.0,0.0,0.0,138018816.0,21069824.0,263024640.0,3592151040.0,1920.0,17102.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,63127.0,153799.0,1.0,0.0,5.0
23-08 09:07:37,3.245,18.584,78.171,0.0,0.0,0.0,138551296.0,21069824.0,263028736.0,3591614464.0,2176.0,17098.0,0.0,0.0,0.0,0.0,3515.0,21104.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,61522.0,149400.0,1.0,0.0,27.0
23-08 09:07:38,1.548,21.053,77.399,0.0,0.0,0.0,138575872.0,21069824.0,263028736.0,3591589888.0,2176.0,17098.0,0.0,0.0,0.0,0.0,1182.0,19868.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,58722.0,142900.0,4.0,0.0,5.0
23-08 09:07:39,2.201,20.755,77.044,0.0,0.0,0.0,138866688.0,21069824.0,263028736.0,3591299072.0,2208.0,17107.0,0.0,0.0,0.0,0.0,1502.0,20321.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,58819.0,143332.0,3.0,0.0,8.0
23-08 09:07:40,2.160,22.531,75.309,0.0,0.0,0.0,138850304.0,21078016.0,263036928.0,3591299072.0,2208.0,17105.0,0.0,24576.0,0.0,4.0,1621.0,21189.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,58001.0,142410.0,2.0,0.0,5.0
23-08 09:07:41,1.553,23.913,74.534,0.0,0.0,0.0,138817536.0,21078016.0,263036928.0,3591331840.0,2176.0,17113.0,0.0,0.0,0.0,0.0,1279.0,18896.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57434.0,141099.0,3.0,0.0,10.0
23-08 09:07:42,1.238,22.910,75.851,0.0,0.0,0.0,138723328.0,21078016.0,263036928.0,3591426048.0,2208.0,17113.0,0.0,0.0,0.0,0.0,1374.0,18861.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58123.0,142382.0,3.0,0.0,5.0
23-08 09:07:43,3.395,22.840,73.765,0.0,0.0,0.0,138690560.0,21078016.0,263036928.0,3591458816.0,2208.0,17113.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57223.0,140112.0,2.0,0.0,5.0
23-08 09:07:44,13.609,22.485,63.905,0.0,0.0,0.0,139206656.0,21078016.0,263045120.0,3590934528.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,44240.0,124774.0,6.0,0.0,15.0
23-08 09:07:45,2.041,23.324,74.636,0.0,0.0,0.0,139038720.0,21086208.0,263045120.0,3591094272.0,2208.0,17106.0,0.0,24576.0,0.0,4.0,1182.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,49237.0,132239.0,4.0,0.0,5.0
23-08 09:07:46,1.250,20.625,78.125,0.0,0.0,0.0,138670080.0,21086208.0,263049216.0,3591458816.0,2208.0,17106.0,0.0,24576.0,0.0,6.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58728.0,143258.0,3.0,0.0,5.0
23-08 09:07:47,0.604,23.565,75.831,0.0,0.0,0.0,138952704.0,21086208.0,263049216.0,3591176192.0,2208.0,17106.0,0.0,0.0,0.0,0.0,1242.0,18837.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58791.0,143471.0,4.0,0.0,5.0
23-08 09:07:48,3.293,22.156,74.551,0.0,0.0,0.0,138539008.0,21086208.0,263049216.0,3591589888.0,2208.0,17106.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58737.0,143246.0,3.0,0.0,5.0
23-08 09:07:49,2.332,24.490,72.886,0.0,0.0,0.292,138829824.0,21086208.0,263049216.0,3591299072.0,2208.0,17106.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58669.0,143543.0,2.0,0.0,5.0
23-08 09:07:50,1.881,21.317,76.489,0.313,0.0,0.0,138817536.0,21094400.0,263053312.0,3591299072.0,2240.0,17106.0,0.0,24576.0,0.0,4.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58065.0,142283.0,3.0,0.0,5.0
23-08 09:07:51,2.761,23.926,73.313,0.0,0.0,0.0,138526720.0,21094400.0,263053312.0,3591589888.0,2208.0,17111.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57512.0,141034.0,6.0,0.0,10.0
23-08 09:07:52,1.270,22.540,76.190,0.0,0.0,0.0,138555392.0,21094400.0,263057408.0,3591557120.0,2208.0,17111.0,0.0,0.0,0.0,0.0,1291.0,18861.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57513.0,140977.0,2.0,0.0,5.0
23-08 09:07:53,2.752,22.630,74.618,0.0,0.0,0.0,138518528.0,21094400.0,263061504.0,3591589888.0,2208.0,17111.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58150.0,142533.0,5.0,0.0,5.0
23-08 09:07:54,9.657,19.315,71.028,0.0,0.0,0.0,138264576.0,21094400.0,263061504.0,3591843840.0,2240.0,17108.0,0.0,0.0,0.0,0.0,1254.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,54052.0,130553.0,1.0,0.0,13.0
23-08 09:07:55,7.602,23.977,68.129,0.0,0.0,0.292,138764288.0,21102592.0,263065600.0,3591331840.0,2240.0,17106.0,0.0,24576.0,0.0,4.0,1314.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,51337.0,135231.0,4.0,0.0,7.0
23-08 09:07:56,1.198,18.862,79.940,0.0,0.0,0.0,138665984.0,21106688.0,263065600.0,3591426048.0,2240.0,17106.0,0.0,24576.0,0.0,6.0,1122.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43732.0,127315.0,3.0,0.0,5.0
23-08 09:07:57,1.231,16.615,82.154,0.0,0.0,0.0,138350592.0,21106688.0,263065600.0,3591741440.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43677.0,127322.0,3.0,0.0,5.0
23-08 09:07:58,0.904,18.373,80.723,0.0,0.0,0.0,138293248.0,21106688.0,263065600.0,3591798784.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43108.0,126855.0,5.0,0.0,5.0
23-08 09:07:59,2.402,18.919,78.679,0.0,0.0,0.0,137670656.0,21106688.0,263073792.0,3592413184.0,2240.0,17109.0,0.0,0.0,0.0,0.0,1502.0,19291.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43338.0,127320.0,4.0,0.0,8.0
23-08 09:08:00,0.332,19.934,79.734,0.0,0.0,0.0,137723904.0,21114880.0,263073792.0,3592351744.0,2272.0,17109.0,0.0,57344.0,0.0,4.0,1487.0,21189.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57734.0,141676.0,4.0,0.0,5.0
23-08 09:08:01,2.083,24.107,73.810,0.0,0.0,0.0,137981952.0,21123072.0,263073792.0,3592085504.0,2240.0,17115.0,0.0,139264.0,0.0,8.0,1448.0,18896.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,51225.0,133896.0,4.0,0.0,8.0
23-08 09:08:02,1.749,20.408,77.843,0.0,0.0,0.0,137838592.0,21123072.0,263077888.0,3592224768.0,2240.0,17113.0,0.0,0.0,0.0,0.0,1344.0,18951.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43970.0,127438.0,5.0,0.0,6.0
