"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-21-15-27-08-log.csv 1 360",,,,"Date:","21 Aug 2022 15:27:08 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
21-08 15:28:32,2.096,19.461,78.443,0.0,0.0,0.0,132206592.0,22200320.0,263258112.0,3596599296.0,2144.0,15369.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52639.0,137250.0,1.0,0.0,5.0
21-08 15:28:33,2.167,13.003,84.830,0.0,0.0,0.0,129855488.0,22200320.0,263262208.0,3598946304.0,2048.0,15350.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44431.0,129480.0,8.0,1.0,5.0
21-08 15:28:34,6.087,18.261,75.072,0.0,0.0,0.580,132059136.0,22208512.0,263262208.0,3596734464.0,1984.0,15366.0,0.0,24576.0,0.0,4.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44665.0,129164.0,1.0,0.0,7.0
21-08 15:28:35,0.885,14.454,84.661,0.0,0.0,0.0,131801088.0,22208512.0,263262208.0,3596992512.0,1920.0,15366.0,0.0,0.0,0.0,0.0,1308.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,45438.0,132232.0,3.0,0.0,5.0
21-08 15:28:36,3.631,14.804,81.564,0.0,0.0,0.0,132222976.0,22208512.0,263266304.0,3596566528.0,1888.0,15366.0,0.0,0.0,0.0,0.0,1481.0,20092.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47360.0,136529.0,3.0,0.0,6.0
21-08 15:28:37,1.630,17.663,80.707,0.0,0.0,0.0,132222976.0,22208512.0,263266304.0,3596566528.0,1856.0,15366.0,0.0,0.0,0.0,0.0,1285.0,20958.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47305.0,136152.0,2.0,0.0,5.0
21-08 15:28:38,7.781,11.816,80.115,0.0,0.0,0.288,132489216.0,22208512.0,263266304.0,3596300288.0,1824.0,15362.0,0.0,0.0,0.0,0.0,1380.0,18927.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,34964.0,123034.0,5.0,0.0,17.0
21-08 15:28:39,3.216,24.269,72.515,0.0,0.0,0.0,132317184.0,22216704.0,263274496.0,3596455936.0,2112.0,15369.0,0.0,24576.0,0.0,4.0,3389.0,22139.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,61423.0,150775.0,7.0,0.0,33.0
21-08 15:28:40,1.216,20.061,78.723,0.0,0.0,0.0,132313088.0,22216704.0,263278592.0,3596455936.0,2144.0,15366.0,0.0,0.0,0.0,0.0,1417.0,19892.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,46688.0,130795.0,5.0,0.0,5.0
21-08 15:28:41,1.070,28.342,70.588,0.0,0.0,0.0,132022272.0,22216704.0,263278592.0,3596746752.0,2144.0,15366.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42593.0,126011.0,6.0,0.0,5.0
21-08 15:28:42,1.031,30.155,68.814,0.0,0.0,0.0,132050944.0,22216704.0,263282688.0,3596713984.0,2144.0,15366.0,0.0,0.0,0.0,0.0,1248.0,19892.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43274.0,127640.0,6.0,0.0,5.0
21-08 15:28:43,2.059,22.647,75.294,0.0,0.0,0.0,131792896.0,22216704.0,263282688.0,3596972032.0,2112.0,15366.0,0.0,0.0,0.0,0.0,1188.0,19725.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,53022.0,138550.0,7.0,0.0,5.0
21-08 15:28:44,1.572,21.384,76.730,0.0,0.0,0.314,132177920.0,22224896.0,263282688.0,3596578816.0,2112.0,15366.0,0.0,24576.0,0.0,4.0,1182.0,18896.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57505.0,142465.0,7.0,0.0,5.0
21-08 15:28:45,7.571,20.189,72.240,0.0,0.0,0.0,133066752.0,22224896.0,263290880.0,3595681792.0,2080.0,15364.0,0.0,0.0,0.0,0.0,1254.0,20756.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,46836.0,128209.0,8.0,0.0,7.0
21-08 15:28:46,2.312,23.121,74.566,0.0,0.0,0.0,132915200.0,22224896.0,263290880.0,3595833344.0,2080.0,15364.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,52373.0,136621.0,3.0,0.0,5.0
21-08 15:28:47,2.353,24.118,73.529,0.0,0.0,0.0,132993024.0,22224896.0,263290880.0,3595755520.0,2112.0,15360.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58708.0,143513.0,3.0,0.0,5.0
21-08 15:28:48,10.159,17.778,72.063,0.0,0.0,0.0,132874240.0,22228992.0,263303168.0,3595857920.0,2176.0,15367.0,8192.0,65536.0,2.0,10.0,1398.0,15350.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,54469.0,134879.0,3.0,0.0,16.0
21-08 15:28:49,6.646,18.354,75.0,0.0,0.0,0.0,132579328.0,22237184.0,263303168.0,3596144640.0,2144.0,15379.0,0.0,40960.0,0.0,4.0,6128.0,19724.0,9.0,13.0,0.0,1.0,0.0,182.0,19.0,12.0,0.0,0.0,58602.0,143475.0,6.0,0.0,10.0
21-08 15:28:50,17.197,14.650,68.153,0.0,0.0,0.0,132653056.0,22237184.0,263303168.0,3596070912.0,2112.0,15373.0,0.0,0.0,0.0,0.0,2148.0,24520.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58981.0,144661.0,5.0,0.0,6.0
21-08 15:28:51,2.933,23.167,73.900,0.0,0.0,0.0,132579328.0,22237184.0,263303168.0,3596144640.0,2112.0,15373.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,50981.0,135154.0,5.0,0.0,5.0
21-08 15:28:52,0.901,19.820,79.279,0.0,0.0,0.0,132534272.0,22237184.0,263307264.0,3596185600.0,2112.0,15373.0,0.0,0.0,0.0,0.0,1338.0,19916.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42797.0,126689.0,4.0,0.0,5.0
21-08 15:28:53,1.760,21.114,77.126,0.0,0.0,0.0,132825088.0,22237184.0,263307264.0,3595894784.0,2112.0,15373.0,0.0,98304.0,0.0,2.0,1212.0,18885.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42674.0,126169.0,5.0,0.0,5.0
21-08 15:28:54,2.542,21.751,75.706,0.0,0.0,0.0,132784128.0,22245376.0,263307264.0,3595927552.0,2112.0,15373.0,0.0,40960.0,0.0,4.0,1248.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43200.0,127744.0,3.0,0.0,5.0
21-08 15:28:55,3.704,18.827,77.469,0.0,0.0,0.0,132812800.0,22245376.0,263311360.0,3595894784.0,2112.0,15373.0,0.0,0.0,0.0,0.0,1344.0,20947.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58396.0,144022.0,7.0,0.0,5.0
21-08 15:28:56,9.091,20.909,69.697,0.0,0.0,0.303,132739072.0,22245376.0,263311360.0,3595968512.0,2080.0,15370.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,53650.0,137724.0,4.0,0.0,8.0
21-08 15:28:57,1.351,15.203,83.446,0.0,0.0,0.0,132820992.0,22245376.0,263311360.0,3595886592.0,2112.0,15370.0,0.0,0.0,0.0,0.0,1219.0,19927.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,55050.0,139830.0,6.0,0.0,5.0
21-08 15:28:58,9.119,22.492,68.389,0.0,0.0,0.0,132886528.0,22245376.0,263315456.0,3595816960.0,2176.0,15366.0,0.0,0.0,0.0,0.0,1512.0,19958.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,53309.0,132672.0,3.0,0.0,13.0
21-08 15:28:59,1.875,20.312,77.812,0.0,0.0,0.0,132538368.0,22253568.0,263319552.0,3596152832.0,2144.0,15366.0,0.0,24576.0,0.0,4.0,1188.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,54475.0,138798.0,4.0,0.0,5.0
21-08 15:29:00,1.780,26.706,71.217,0.0,0.0,0.297,132669440.0,22253568.0,263319552.0,3596021760.0,2176.0,15374.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,56249.0,141013.0,1.0,0.0,10.0
21-08 15:29:01,1.942,18.447,79.612,0.0,0.0,0.0,132677632.0,22253568.0,263319552.0,3596013568.0,2176.0,15374.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57499.0,142415.0,1.0,0.0,5.0
21-08 15:29:02,1.548,21.981,76.161,0.0,0.0,0.310,132636672.0,22253568.0,263327744.0,3596046336.0,2176.0,15374.0,0.0,0.0,0.0,0.0,1242.0,18837.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57598.0,142219.0,3.0,0.0,5.0
21-08 15:29:03,1.813,22.659,75.529,0.0,0.0,0.0,132669440.0,22253568.0,263327744.0,3596013568.0,2176.0,15374.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58152.0,143583.0,2.0,0.0,5.0
21-08 15:29:04,1.511,22.356,75.831,0.0,0.0,0.302,132661248.0,22261760.0,263327744.0,3596013568.0,2144.0,15374.0,0.0,24576.0,0.0,4.0,1248.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58134.0,143672.0,5.0,0.0,5.0
21-08 15:29:05,1.994,26.211,71.510,0.0,0.0,0.285,132657152.0,22261760.0,263331840.0,3596013568.0,2144.0,15374.0,0.0,0.0,0.0,0.0,1308.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58281.0,143845.0,1.0,0.0,5.0
21-08 15:29:06,1.488,23.810,74.405,0.0,0.0,0.298,132657152.0,22261760.0,263331840.0,3596013568.0,2144.0,15374.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58067.0,143499.0,1.0,0.0,5.0
21-08 15:29:07,5.769,27.747,66.484,0.0,0.0,0.0,130031616.0,22261760.0,263331840.0,3598639104.0,2112.0,15356.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57935.0,143159.0,6.0,0.0,5.0
21-08 15:29:08,12.104,23.343,64.265,0.0,0.0,0.288,132505600.0,22261760.0,263340032.0,3596156928.0,2144.0,15373.0,0.0,32768.0,0.0,6.0,1436.0,21353.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43973.0,119751.0,3.0,0.0,18.0
21-08 15:29:09,8.012,28.190,59.644,3.264,0.0,0.890,134356992.0,22974464.0,267005952.0,3589926912.0,2336.0,15698.0,7921664.0,245760.0,286.0,16.0,20628.0,22001.0,9.0,13.0,0.0,2.0,1.0,183.0,20.0,12.0,0.0,0.0,48769.0,129021.0,2.0,0.0,53.0
21-08 15:29:10,9.143,39.429,50.286,1.143,0.0,0.0,135405568.0,22978560.0,269639680.0,3586240512.0,2368.0,15765.0,3153920.0,335872.0,76.0,4.0,177058.0,24653.0,9.0,13.0,0.0,2.0,1.0,183.0,20.0,12.0,0.0,0.0,39901.0,117510.0,4.0,0.0,114.0
21-08 15:29:11,23.496,27.221,48.711,0.0,0.0,0.573,143593472.0,22978560.0,216031232.0,3631661056.0,2208.0,15639.0,0.0,0.0,0.0,0.0,1320.0,20156.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,46036.0,128149.0,5.0,0.0,20.0
21-08 15:29:12,29.969,18.960,51.070,0.0,0.0,0.0,155721728.0,22978560.0,216031232.0,3619532800.0,2208.0,15639.0,0.0,0.0,0.0,0.0,1248.0,19896.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43572.0,127459.0,5.0,0.0,5.0
21-08 15:29:13,23.229,29.462,47.025,0.0,0.0,0.283,166354944.0,22978560.0,269684736.0,3555246080.0,2208.0,15644.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43348.0,126739.0,7.0,0.0,6.0
21-08 15:29:14,26.857,25.429,47.714,0.0,0.0,0.0,139182080.0,22978560.0,269787136.0,3582316544.0,2144.0,15639.0,0.0,0.0,0.0,0.0,1314.0,19063.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,41462.0,123504.0,4.0,0.0,11.0
21-08 15:29:15,28.655,22.807,48.538,0.0,0.0,0.0,133640192.0,22986752.0,269787136.0,3587850240.0,2176.0,15633.0,0.0,172032.0,0.0,4.0,1122.0,18795.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43100.0,125956.0,4.0,0.0,8.0
21-08 15:29:16,29.738,21.574,48.688,0.0,0.0,0.0,141209600.0,22986752.0,269791232.0,3580276736.0,2176.0,15633.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,42479.0,124673.0,6.0,0.0,5.0
21-08 15:29:17,28.814,24.011,47.175,0.0,0.0,0.0,140722176.0,22986752.0,269795328.0,3580760064.0,2176.0,15633.0,0.0,0.0,0.0,0.0,1219.0,18896.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,42950.0,125548.0,4.0,0.0,8.0
21-08 15:29:18,36.415,24.090,39.496,0.0,0.0,0.0,139304960.0,22986752.0,269799424.0,3582173184.0,2208.0,15629.0,0.0,0.0,0.0,0.0,1182.0,16799.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,37567.0,116676.0,4.0,0.0,11.0
21-08 15:29:19,29.508,27.049,37.432,5.738,0.0,0.273,133451776.0,23007232.0,277352448.0,3580452864.0,2144.0,15643.0,14884864.0,0.0,374.0,0.0,1320.0,19041.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,33285.0,112277.0,5.0,0.0,24.0
21-08 15:29:20,17.416,26.404,48.315,7.584,0.0,0.281,144044032.0,23322624.0,285814784.0,3561082880.0,2176.0,15805.0,17620992.0,24576.0,586.0,4.0,1351.0,18861.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,42872.0,124489.0,7.0,0.0,11.0
21-08 15:29:21,25.588,19.118,52.941,2.353,0.0,0.0,136028160.0,23330816.0,288894976.0,3566010368.0,2208.0,15835.0,5554176.0,0.0,146.0,0.0,1212.0,18885.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,33508.0,116084.0,6.0,0.0,8.0
21-08 15:29:22,3.022,30.220,65.934,0.549,0.0,0.275,133898240.0,23343104.0,289153024.0,3567869952.0,2144.0,15762.0,1744896.0,278528.0,18.0,2.0,1842.0,22137.0,9.0,11.0,0.0,4.0,0.0,185.0,17.0,12.0,0.0,0.0,38082.0,119658.0,7.0,0.0,24.0
21-08 15:29:23,1.163,23.547,75.291,0.0,0.0,0.0,135532544.0,23343104.0,289271808.0,3566116864.0,2144.0,15758.0,106496.0,196608.0,6.0,40.0,1344.0,18951.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,43085.0,125802.0,2.0,0.0,8.0
21-08 15:29:24,2.210,27.901,69.613,0.0,0.0,0.276,135409664.0,23343104.0,289275904.0,3566235648.0,2144.0,15759.0,0.0,0.0,0.0,0.0,1584.0,21193.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,50583.0,135072.0,3.0,0.0,5.0
21-08 15:29:25,1.780,26.409,71.810,0.0,0.0,0.0,135294976.0,23351296.0,289284096.0,3566333952.0,2144.0,15759.0,0.0,221184.0,0.0,4.0,1962.0,19305.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,52190.0,136622.0,1.0,0.0,5.0
21-08 15:29:26,1.425,25.356,72.934,0.0,0.0,0.285,135401472.0,23351296.0,289284096.0,3566227456.0,2176.0,15759.0,0.0,0.0,0.0,0.0,2256.0,19407.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,43785.0,126337.0,2.0,0.0,5.0
21-08 15:29:27,2.083,20.238,77.679,0.0,0.0,0.0,135290880.0,23351296.0,289288192.0,3566333952.0,2176.0,15759.0,0.0,0.0,0.0,0.0,1962.0,20336.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,43912.0,127383.0,0.0,0.0,5.0
21-08 15:29:28,9.091,25.0,65.909,0.0,0.0,0.0,135868416.0,23351296.0,289288192.0,3565756416.0,2176.0,15778.0,0.0,106496.0,0.0,4.0,2042.0,20300.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,42582.0,123461.0,4.0,0.0,4.0
21-08 15:29:29,11.304,31.014,57.101,0.0,0.0,0.580,135942144.0,23351296.0,289312768.0,3565658112.0,2176.0,15785.0,57344.0,0.0,4.0,0.0,1422.0,17264.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,44904.0,121120.0,2.0,1.0,22.0
21-08 15:29:30,6.648,28.809,64.266,0.277,0.0,0.0,136785920.0,23752704.0,289378304.0,3564347392.0,2080.0,15826.0,786432.0,73728.0,8.0,4.0,1404.0,20148.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,29078.0,111248.0,5.0,0.0,12.0
21-08 15:29:31,2.102,21.922,75.976,0.0,0.0,0.0,136658944.0,23752704.0,289333248.0,3564519424.0,2080.0,15959.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,49463.0,134507.0,5.0,0.0,5.0
21-08 15:29:32,1.497,18.862,79.641,0.0,0.0,0.0,136675328.0,23752704.0,289333248.0,3564503040.0,2016.0,15959.0,0.0,0.0,0.0,0.0,1674.0,21151.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,48403.0,132936.0,4.0,0.0,5.0
21-08 15:29:33,3.200,24.533,71.733,0.533,0.0,0.0,136822784.0,24027136.0,289513472.0,3563900928.0,1984.0,15986.0,909312.0,0.0,76.0,0.0,1914.0,19427.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,44091.0,131625.0,4.0,0.0,12.0
21-08 15:29:34,3.867,18.785,77.072,0.276,0.0,0.0,139014144.0,24027136.0,289579008.0,3561644032.0,1952.0,15994.0,139264.0,0.0,14.0,0.0,1182.0,19826.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,47274.0,135841.0,3.0,0.0,5.0
21-08 15:29:35,4.190,23.184,72.067,0.279,0.0,0.279,139739136.0,24064000.0,289669120.0,3560792064.0,1920.0,16248.0,319488.0,245760.0,44.0,4.0,1452.0,19826.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,57251.0,147726.0,2.0,0.0,5.0
21-08 15:29:36,5.217,23.188,70.725,0.580,0.0,0.290,140365824.0,24121344.0,290131968.0,3559645184.0,1920.0,16371.0,466944.0,0.0,114.0,0.0,1863.0,20056.0,9.0,12.0,0.0,4.0,0.0,182.0,18.0,12.0,0.0,0.0,55694.0,145730.0,4.0,0.0,23.0
21-08 15:29:37,5.0,29.118,65.588,0.294,0.0,0.0,140886016.0,24195072.0,290447360.0,3558735872.0,2208.0,16486.0,491520.0,0.0,108.0,0.0,3298.0,20342.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,52006.0,134237.0,3.0,0.0,9.0
21-08 15:29:38,10.694,35.549,53.468,0.289,0.0,0.0,139952128.0,24215552.0,290734080.0,3559362560.0,2272.0,16529.0,212992.0,32768.0,36.0,4.0,3822.0,25043.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,43248.0,122447.0,3.0,0.0,15.0
21-08 15:29:39,9.309,34.574,55.319,0.0,0.0,0.798,143523840.0,24215552.0,290844672.0,3555680256.0,2240.0,16523.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,29320.0,107589.0,0.0,0.0,12.0
21-08 15:29:40,2.260,27.119,70.621,0.0,0.0,0.0,144281600.0,24223744.0,290844672.0,3554914304.0,2240.0,16535.0,0.0,458752.0,0.0,4.0,1248.0,20857.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,43300.0,126770.0,1.0,0.0,9.0
21-08 15:29:41,6.780,26.271,66.667,0.0,0.0,0.282,144560128.0,24223744.0,290848768.0,3554631680.0,2208.0,16544.0,0.0,0.0,0.0,0.0,1357.0,18861.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,43691.0,128095.0,7.0,0.0,8.0
21-08 15:29:42,12.537,23.284,63.881,0.0,0.0,0.299,144891904.0,24223744.0,290848768.0,3554299904.0,2208.0,16530.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,46190.0,129576.0,2.0,0.0,4.0
21-08 15:29:43,10.174,25.291,64.535,0.0,0.0,0.0,149958656.0,24223744.0,290869248.0,3549212672.0,2208.0,16530.0,0.0,1269760.0,0.0,4.0,1188.0,18861.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,37201.0,119100.0,3.0,0.0,5.0
21-08 15:29:44,17.889,33.724,47.801,0.0,0.0,0.587,152629248.0,24223744.0,291262464.0,3546148864.0,2208.0,16530.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,42180.0,124117.0,3.0,0.0,5.0
21-08 15:29:45,19.825,33.236,46.939,0.0,0.0,0.0,154968064.0,24231936.0,291491840.0,3543572480.0,2240.0,16530.0,0.0,81920.0,0.0,4.0,1122.0,18795.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,43460.0,126678.0,3.0,0.0,5.0
21-08 15:29:46,9.119,41.337,49.544,0.0,0.0,0.0,155406336.0,24231936.0,291594240.0,3543031808.0,2240.0,16530.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,44628.0,127913.0,4.0,0.0,5.0
21-08 15:29:47,10.947,36.686,52.367,0.0,0.0,0.0,138809344.0,24236032.0,291229696.0,3559989248.0,2208.0,16518.0,8192.0,0.0,2.0,0.0,1386.0,19475.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,44623.0,125918.0,7.0,0.0,11.0
21-08 15:29:48,11.350,25.767,62.883,0.0,0.0,0.0,139112448.0,24236032.0,291057664.0,3559858176.0,2208.0,16517.0,0.0,212992.0,0.0,2.0,1172.0,13872.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,48798.0,122339.0,8.0,0.0,14.0
21-08 15:29:49,5.373,23.881,70.149,0.0,0.0,0.597,138555392.0,24236032.0,291057664.0,3560415232.0,2208.0,16502.0,0.0,0.0,0.0,0.0,1386.0,20678.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,41345.0,121493.0,3.0,0.0,11.0
21-08 15:29:50,2.077,19.288,78.635,0.0,0.0,0.0,138829824.0,24248320.0,291069952.0,3560116224.0,2208.0,16506.0,0.0,122880.0,0.0,4.0,1746.0,19795.0,9.0,12.0,0.0,4.0,0.0,182.0,18.0,12.0,0.0,0.0,43177.0,126720.0,0.0,0.0,6.0
21-08 15:29:51,1.749,26.822,71.137,0.0,0.0,0.292,138829824.0,24248320.0,291069952.0,3560116224.0,2208.0,16509.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,4.0,0.0,182.0,18.0,12.0,0.0,0.0,46007.0,130289.0,5.0,0.0,10.0
21-08 15:29:52,1.484,25.223,73.294,0.0,0.0,0.0,138829824.0,24248320.0,291069952.0,3560116224.0,2208.0,16509.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,12.0,0.0,4.0,0.0,182.0,18.0,12.0,0.0,0.0,58520.0,143278.0,4.0,0.0,5.0
21-08 15:29:53,7.339,21.713,70.948,0.0,0.0,0.0,135823360.0,24256512.0,291078144.0,3563106304.0,2176.0,16512.0,8192.0,270336.0,2.0,16.0,1329.0,20798.0,9.0,12.0,0.0,3.0,0.0,182.0,18.0,12.0,0.0,0.0,58150.0,142152.0,4.0,0.0,7.0
21-08 15:29:54,4.938,22.531,72.531,0.0,0.0,0.0,137637888.0,24256512.0,291094528.0,3561275392.0,2144.0,16522.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,12.0,0.0,3.0,0.0,182.0,18.0,12.0,0.0,0.0,44385.0,129777.0,1.0,0.0,2.0
21-08 15:29:55,2.181,23.988,73.520,0.312,0.0,0.0,137617408.0,24264704.0,291098624.0,3561283584.0,2208.0,16522.0,0.0,196608.0,0.0,4.0,1122.0,18795.0,9.0,12.0,0.0,3.0,0.0,182.0,18.0,12.0,0.0,0.0,57233.0,140716.0,3.0,0.0,5.0
21-08 15:29:56,3.896,17.857,78.247,0.0,0.0,0.0,137748480.0,24264704.0,291098624.0,3561152512.0,2208.0,16522.0,0.0,0.0,0.0,0.0,1415.0,20092.0,9.0,12.0,0.0,3.0,0.0,182.0,18.0,12.0,0.0,0.0,57899.0,142248.0,2.0,0.0,5.0
21-08 15:29:57,0.904,21.386,77.108,0.0,0.0,0.602,137715712.0,24264704.0,291098624.0,3561185280.0,2208.0,16522.0,0.0,0.0,0.0,0.0,1285.0,18896.0,9.0,12.0,0.0,3.0,0.0,182.0,18.0,12.0,0.0,0.0,45600.0,128200.0,3.0,0.0,5.0
21-08 15:29:58,8.732,27.887,63.380,0.0,0.0,0.0,137818112.0,24268800.0,291098624.0,3561078784.0,2208.0,16546.0,0.0,638976.0,0.0,62.0,1116.0,17764.0,9.0,12.0,0.0,3.0,0.0,183.0,18.0,12.0,0.0,0.0,49551.0,127795.0,7.0,0.0,14.0
