"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-08-08-00-log.csv 1 360",,,,"Date:","29 Aug 2022 08:08:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 08:09:24,1.484,25.223,73.294,0.0,0.0,0.0,129867776.0,19951616.0,262868992.0,3601575936.0,2080.0,16935.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,55669.0,139687.0,4.0,0.0,5.0
29-08 08:09:25,2.381,24.702,72.917,0.0,0.0,0.0,129576960.0,19951616.0,262868992.0,3601866752.0,2080.0,16935.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58140.0,142782.0,4.0,0.0,5.0
29-08 08:09:26,9.509,19.325,71.166,0.0,0.0,0.0,129601536.0,19959808.0,262868992.0,3601833984.0,2080.0,16931.0,0.0,32768.0,0.0,4.0,1320.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,54584.0,132187.0,2.0,0.0,13.0
29-08 08:09:27,1.290,16.129,82.581,0.0,0.0,0.0,129556480.0,19959808.0,262873088.0,3601874944.0,2048.0,16927.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,59740.0,146052.0,2.0,0.0,5.0
29-08 08:09:28,2.065,23.304,74.631,0.0,0.0,0.0,129589248.0,19959808.0,262873088.0,3601842176.0,1984.0,16927.0,0.0,0.0,0.0,0.0,1248.0,18903.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58708.0,144827.0,5.0,0.0,5.0
29-08 08:09:29,2.769,15.385,81.846,0.0,0.0,0.0,129507328.0,19959808.0,262873088.0,3601924096.0,1952.0,16927.0,0.0,0.0,0.0,0.0,1417.0,19892.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,51050.0,137421.0,3.0,0.0,5.0
29-08 08:09:30,9.642,20.110,70.248,0.0,0.0,0.0,129744896.0,19959808.0,262877184.0,3601682432.0,1856.0,16924.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,45389.0,133965.0,3.0,0.0,7.0
29-08 08:09:31,1.385,16.066,82.548,0.0,0.0,0.0,129957888.0,19968000.0,262881280.0,3601457152.0,1824.0,16924.0,0.0,32768.0,0.0,4.0,1182.0,20249.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,46634.0,138041.0,4.0,0.0,5.0
29-08 08:09:32,0.917,13.150,85.933,0.0,0.0,0.0,129662976.0,19968000.0,262885376.0,3601747968.0,1760.0,16924.0,0.0,0.0,0.0,0.0,1254.0,19403.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,62711.0,154718.0,3.0,0.0,5.0
29-08 08:09:33,3.540,15.044,81.416,0.0,0.0,0.0,130109440.0,19968000.0,262889472.0,3601297408.0,1728.0,16923.0,0.0,0.0,0.0,0.0,3309.0,21133.0,9.0,10.0,0.0,2.0,1.0,179.0,17.0,12.0,0.0,0.0,55321.0,145908.0,4.0,0.0,33.0
29-08 08:09:34,1.749,17.201,81.050,0.0,0.0,0.0,129998848.0,19968000.0,262889472.0,3601408000.0,2080.0,16925.0,0.0,0.0,0.0,0.0,1352.0,19892.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,29485.0,109298.0,7.0,0.0,8.0
29-08 08:09:35,1.437,17.241,81.322,0.0,0.0,0.0,130015232.0,19968000.0,262889472.0,3601391616.0,2080.0,16925.0,0.0,0.0,0.0,0.0,1428.0,20006.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,29208.0,109488.0,5.0,0.0,14.0
29-08 08:09:36,8.406,22.029,69.565,0.0,0.0,0.0,130109440.0,19976192.0,262885376.0,3601293312.0,2048.0,16922.0,0.0,32768.0,0.0,4.0,1278.0,17854.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,47730.0,125832.0,2.0,0.0,17.0
29-08 08:09:37,3.762,19.436,76.803,0.0,0.0,0.0,130027520.0,19976192.0,262893568.0,3601367040.0,2048.0,16922.0,0.0,0.0,0.0,0.0,1560.0,20072.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,58511.0,142651.0,1.0,0.0,13.0
29-08 08:09:38,2.035,24.128,73.837,0.0,0.0,0.0,130027520.0,19976192.0,262893568.0,3601367040.0,2048.0,16922.0,0.0,0.0,0.0,0.0,1212.0,18885.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,54109.0,138969.0,3.0,0.0,9.0
29-08 08:09:39,1.989,21.023,76.989,0.0,0.0,0.0,130023424.0,19976192.0,262897664.0,3601367040.0,2048.0,16922.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,39303.0,122548.0,4.0,0.0,9.0
29-08 08:09:40,1.105,21.547,77.348,0.0,0.0,0.0,130023424.0,19976192.0,262897664.0,3601367040.0,2048.0,16922.0,0.0,0.0,0.0,0.0,1291.0,18861.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,32797.0,114894.0,5.0,0.0,5.0
29-08 08:09:41,8.642,16.358,74.691,0.309,0.0,0.0,128712704.0,19984384.0,262901760.0,3602665472.0,2048.0,16904.0,0.0,32768.0,0.0,4.0,1751.0,19331.0,9.0,10.0,0.0,2.0,0.0,179.0,16.0,12.0,0.0,0.0,45218.0,127962.0,5.0,0.0,18.0
29-08 08:09:42,5.105,24.024,70.871,0.0,0.0,0.0,130916352.0,19984384.0,262901760.0,3600461824.0,2080.0,16929.0,0.0,0.0,0.0,0.0,1376.0,20321.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,56234.0,140018.0,5.0,0.0,9.0
29-08 08:09:43,2.976,17.262,79.762,0.0,0.0,0.0,130396160.0,19984384.0,262905856.0,3600977920.0,2080.0,16929.0,0.0,0.0,0.0,0.0,1411.0,19993.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,42542.0,125623.0,4.0,0.0,5.0
29-08 08:09:44,1.441,22.190,75.793,0.0,0.0,0.576,130138112.0,19984384.0,262905856.0,3601235968.0,2048.0,16939.0,0.0,0.0,0.0,0.0,1278.0,20947.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43850.0,127017.0,3.0,0.0,14.0
29-08 08:09:45,1.299,19.156,79.545,0.0,0.0,0.0,130363392.0,19984384.0,262905856.0,3601010688.0,2048.0,16939.0,0.0,114688.0,0.0,10.0,1248.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58159.0,142494.0,3.0,0.0,5.0
29-08 08:09:46,8.333,19.444,72.222,0.0,0.0,0.0,130256896.0,19992576.0,262909952.0,3601104896.0,2048.0,16935.0,0.0,57344.0,0.0,4.0,1056.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,55210.0,133391.0,4.0,0.0,13.0
29-08 08:09:47,2.160,21.914,75.617,0.0,0.0,0.309,130281472.0,19992576.0,262909952.0,3601080320.0,2048.0,16935.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58150.0,142410.0,3.0,0.0,5.0
29-08 08:09:48,0.676,18.581,80.743,0.0,0.0,0.0,130039808.0,19992576.0,262909952.0,3601321984.0,2048.0,16935.0,0.0,0.0,0.0,0.0,1188.0,18861.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,57166.0,140049.0,4.0,0.0,5.0
29-08 08:09:49,1.667,16.667,81.667,0.0,0.0,0.0,129974272.0,19992576.0,262909952.0,3601387520.0,2048.0,16935.0,0.0,0.0,0.0,0.0,1242.0,19868.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,57994.0,142107.0,1.0,0.0,5.0
29-08 08:09:50,2.188,20.938,76.250,0.0,0.0,0.625,130019328.0,19992576.0,262914048.0,3601338368.0,2048.0,16935.0,0.0,57344.0,0.0,12.0,1278.0,19916.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58105.0,142258.0,1.0,0.0,9.0
29-08 08:09:51,1.608,19.293,79.100,0.0,0.0,0.0,129982464.0,20000768.0,262918144.0,3601362944.0,2048.0,16937.0,0.0,49152.0,0.0,4.0,1248.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58431.0,143200.0,2.0,0.0,3.0
29-08 08:09:52,0.606,26.970,72.424,0.0,0.0,0.0,129949696.0,20000768.0,262918144.0,3601395712.0,2048.0,16935.0,0.0,0.0,0.0,0.0,1256.0,19892.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,57476.0,140712.0,1.0,0.0,2.0
29-08 08:09:53,8.596,24.642,66.762,0.0,0.0,0.0,129204224.0,20000768.0,262922240.0,3602137088.0,2048.0,16932.0,0.0,0.0,0.0,0.0,1477.0,19934.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,46157.0,129923.0,0.0,0.0,7.0
29-08 08:09:54,3.406,21.672,74.923,0.0,0.0,0.0,129941504.0,20000768.0,262926336.0,3601395712.0,2048.0,16937.0,0.0,0.0,0.0,0.0,1122.0,20249.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,55965.0,139408.0,3.0,0.0,10.0
29-08 08:09:55,1.858,21.053,77.090,0.0,0.0,0.0,129974272.0,20000768.0,262926336.0,3601362944.0,2048.0,16937.0,0.0,0.0,0.0,0.0,1314.0,19403.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58131.0,143244.0,4.0,0.0,5.0
29-08 08:09:56,7.764,20.497,71.739,0.0,0.0,0.0,130318336.0,20008960.0,262926336.0,3601010688.0,2080.0,16934.0,0.0,32768.0,0.0,4.0,1056.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,54093.0,134730.0,3.0,0.0,13.0
29-08 08:09:57,1.858,20.743,77.399,0.0,0.0,0.0,130347008.0,20008960.0,262930432.0,3600977920.0,2080.0,16934.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58111.0,143166.0,4.0,0.0,5.0
29-08 08:09:58,2.215,18.671,79.114,0.0,0.0,0.0,130605056.0,20008960.0,262930432.0,3600719872.0,2080.0,16934.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58086.0,143198.0,5.0,0.0,5.0
29-08 08:09:59,2.096,23.054,74.850,0.0,0.0,0.0,130314240.0,20008960.0,262930432.0,3601010688.0,2080.0,16934.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58058.0,143004.0,3.0,0.0,5.0
29-08 08:10:00,4.037,21.739,74.224,0.0,0.0,0.0,132165632.0,20008960.0,262934528.0,3599155200.0,2112.0,16952.0,8192.0,0.0,2.0,0.0,1356.0,21025.0,9.0,10.0,0.0,2.0,0.0,182.0,16.0,12.0,0.0,0.0,56822.0,141493.0,6.0,0.0,7.0
29-08 08:10:01,4.142,21.006,74.260,0.296,0.0,0.296,135118848.0,20017152.0,262938624.0,3596189696.0,2144.0,16953.0,0.0,32768.0,0.0,4.0,2401.0,19792.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,42956.0,127086.0,4.0,0.0,5.0
29-08 08:10:02,2.736,17.325,79.939,0.0,0.0,0.0,135450624.0,20017152.0,262938624.0,3595857920.0,2144.0,16959.0,0.0,0.0,0.0,0.0,1576.0,20388.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,42947.0,127003.0,5.0,0.0,8.0
29-08 08:10:03,1.475,19.469,79.056,0.0,0.0,0.0,135372800.0,20017152.0,262942720.0,3595931648.0,2144.0,16957.0,0.0,0.0,0.0,0.0,1345.0,18962.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,42959.0,127128.0,6.0,0.0,5.0
29-08 08:10:04,10.778,20.060,69.162,0.0,0.0,0.0,135516160.0,20017152.0,262946816.0,3595784192.0,2112.0,16960.0,0.0,0.0,0.0,0.0,1324.0,19980.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,42894.0,126585.0,4.0,0.0,12.0
29-08 08:10:05,1.582,17.405,81.013,0.0,0.0,0.0,135741440.0,20017152.0,262946816.0,3595558912.0,2144.0,16960.0,0.0,0.0,0.0,0.0,1182.0,20249.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,53559.0,138436.0,3.0,0.0,5.0
29-08 08:10:06,7.645,21.713,70.642,0.0,0.0,0.0,136019968.0,20025344.0,262950912.0,3595268096.0,2144.0,16956.0,0.0,32768.0,0.0,4.0,1452.0,19403.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,54181.0,134904.0,4.0,0.0,13.0
29-08 08:10:07,1.223,22.018,76.758,0.0,0.0,0.0,135729152.0,20025344.0,262950912.0,3595558912.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58175.0,143450.0,5.0,0.0,5.0
29-08 08:10:08,2.516,18.868,78.616,0.0,0.0,0.0,135761920.0,20025344.0,262950912.0,3595526144.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1291.0,19892.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58212.0,143500.0,5.0,0.0,5.0
29-08 08:10:09,2.096,23.054,74.850,0.0,0.0,0.0,135757824.0,20025344.0,262955008.0,3595526144.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58168.0,143384.0,3.0,0.0,5.0
29-08 08:10:10,1.813,22.659,75.529,0.0,0.0,0.0,135753728.0,20025344.0,262959104.0,3595526144.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58321.0,143751.0,4.0,0.0,5.0
29-08 08:10:11,3.738,18.380,77.882,0.0,0.0,0.0,135745536.0,20033536.0,262959104.0,3595526144.0,2144.0,16956.0,0.0,32768.0,0.0,4.0,1314.0,20857.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58154.0,143333.0,3.0,0.0,5.0
29-08 08:10:12,1.548,21.053,77.090,0.0,0.0,0.310,135708672.0,20033536.0,262963200.0,3595558912.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1212.0,18885.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58134.0,143370.0,6.0,0.0,9.0
29-08 08:10:13,1.538,21.538,76.923,0.0,0.0,0.0,135999488.0,20033536.0,262963200.0,3595268096.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,58147.0,143407.0,6.0,0.0,5.0
29-08 08:10:14,2.687,18.209,79.104,0.0,0.0,0.0,135966720.0,20033536.0,262963200.0,3595300864.0,2176.0,16961.0,0.0,0.0,0.0,0.0,1282.0,20433.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,41860.0,125859.0,4.0,0.0,10.0
29-08 08:10:15,4.843,21.368,73.789,0.0,0.0,0.0,134316032.0,20033536.0,262967296.0,3596947456.0,2144.0,16943.0,0.0,0.0,0.0,2.0,1314.0,19403.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,42167.0,125779.0,8.0,0.0,5.0
29-08 08:10:16,11.966,24.501,63.533,0.0,0.0,0.0,137277440.0,20041728.0,262967296.0,3593977856.0,2176.0,16956.0,0.0,32768.0,0.0,2.0,1056.0,17764.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,38557.0,119885.0,4.0,0.0,15.0
29-08 08:10:17,1.475,19.469,79.056,0.0,0.0,0.0,137273344.0,20041728.0,262971392.0,3593977856.0,2176.0,16956.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,43123.0,127585.0,3.0,0.0,5.0
29-08 08:10:18,1.479,19.527,78.994,0.0,0.0,0.0,137117696.0,20041728.0,262975488.0,3594129408.0,2176.0,16956.0,0.0,0.0,0.0,0.0,1122.0,20249.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,43369.0,128287.0,1.0,0.0,5.0
29-08 08:10:19,1.869,14.953,83.178,0.0,0.0,0.0,136978432.0,20041728.0,262975488.0,3594268672.0,2144.0,16956.0,0.0,0.0,0.0,0.0,1314.0,19403.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,39365.0,122637.0,6.0,0.0,5.0
29-08 08:10:20,1.163,15.698,83.140,0.0,0.0,0.0,137003008.0,20049920.0,262975488.0,3594235904.0,2144.0,16956.0,0.0,147456.0,0.0,8.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,28347.0,110695.0,6.0,0.0,5.0
29-08 08:10:21,1.840,16.258,81.902,0.0,0.0,0.0,136704000.0,20058112.0,262975488.0,3594526720.0,2144.0,16956.0,0.0,73728.0,0.0,4.0,1481.0,21123.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,43327.0,127514.0,4.0,0.0,5.0
29-08 08:10:22,2.990,16.279,80.731,0.0,0.0,0.0,136441856.0,20058112.0,262979584.0,3594784768.0,2144.0,16959.0,0.0,0.0,0.0,0.0,1508.0,19447.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,54387.0,138573.0,2.0,0.0,8.0
29-08 08:10:23,1.597,20.447,77.955,0.0,0.0,0.0,136507392.0,20058112.0,262979584.0,3594719232.0,2144.0,16959.0,0.0,0.0,0.0,0.0,1369.0,18986.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,58128.0,142861.0,3.0,0.0,9.0
29-08 08:10:24,1.449,21.159,77.391,0.0,0.0,0.0,136208384.0,20058112.0,262979584.0,3595018240.0,2112.0,16959.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,45490.0,130569.0,3.0,0.0,10.0
29-08 08:10:25,0.968,14.839,84.194,0.0,0.0,0.0,136253440.0,20058112.0,262983680.0,3594969088.0,2048.0,16959.0,0.0,65536.0,0.0,16.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,56085.0,142350.0,2.0,0.0,6.0
29-08 08:10:26,8.537,17.683,73.476,0.305,0.0,0.0,136093696.0,20066304.0,262983680.0,3595120640.0,2016.0,16955.0,0.0,49152.0,0.0,4.0,1320.0,20857.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,56109.0,138828.0,3.0,0.0,13.0
29-08 08:10:27,10.324,15.634,74.041,0.0,0.0,0.0,136032256.0,20066304.0,262987776.0,3595177984.0,1952.0,16952.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,45289.0,133963.0,3.0,0.0,7.0
29-08 08:10:28,1.389,12.222,86.389,0.0,0.0,0.0,135827456.0,20066304.0,262991872.0,3595378688.0,1920.0,16952.0,0.0,0.0,0.0,0.0,1248.0,19868.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,31221.0,120017.0,3.0,0.0,5.0
29-08 08:10:29,1.977,11.864,86.158,0.0,0.0,0.0,135659520.0,20066304.0,262995968.0,3595542528.0,1856.0,16953.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,36679.0,126304.0,2.0,0.0,5.0
29-08 08:10:30,2.695,19.946,77.358,0.0,0.0,0.0,135786496.0,20066304.0,262995968.0,3595415552.0,1824.0,16951.0,0.0,0.0,0.0,0.0,1515.0,21227.0,9.0,12.0,0.0,1.0,0.0,184.0,18.0,12.0,0.0,0.0,46326.0,135063.0,3.0,0.0,18.0
29-08 08:10:31,4.389,19.122,75.862,0.627,0.0,0.0,138444800.0,20074496.0,263856128.0,3591888896.0,2144.0,16962.0,1613824.0,32768.0,24.0,4.0,3476.0,20049.0,9.0,11.0,0.0,2.0,0.0,184.0,17.0,13.0,0.0,0.0,57888.0,143785.0,3.0,0.0,11.0
29-08 08:10:32,11.935,25.806,58.065,0.0,0.0,4.194,138870784.0,20074496.0,272883712.0,3582435328.0,2176.0,16964.0,491520.0,0.0,8.0,0.0,9326296.0,185305.0,9.0,12.0,0.0,2.0,0.0,184.0,18.0,12.0,0.0,0.0,56520.0,128323.0,4.0,0.0,5.0
29-08 08:10:33,13.333,27.619,54.286,0.0,0.0,4.762,136445952.0,20074496.0,283656192.0,3574087680.0,2112.0,16952.0,0.0,8192.0,0.0,2.0,11240278.0,194555.0,9.0,11.0,0.0,2.0,1.0,184.0,18.0,12.0,0.0,0.0,54701.0,128182.0,5.0,0.0,5.0
29-08 08:10:34,1.596,23.936,74.468,0.0,0.0,0.0,136855552.0,20074496.0,283664384.0,3573669888.0,2144.0,16969.0,0.0,0.0,0.0,0.0,1483.0,19934.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,30437.0,113409.0,2.0,0.0,10.0
29-08 08:10:35,1.719,23.209,70.487,4.011,0.0,0.573,136589312.0,20160512.0,283938816.0,3573575680.0,2144.0,16966.0,155648.0,17924096.0,38.0,46.0,1248.0,20857.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,47134.0,128122.0,1.0,1.0,5.0
29-08 08:10:36,6.863,17.320,65.033,9.804,0.0,0.980,136482816.0,20168704.0,283938816.0,3573673984.0,2144.0,16963.0,8192.0,21528576.0,2.0,48.0,1056.0,17764.0,9.0,11.0,0.0,2.0,0.0,183.0,17.0,12.0,0.0,0.0,55362.0,133096.0,3.0,0.0,13.0
29-08 08:10:37,1.818,24.242,73.939,0.0,0.0,0.0,136482816.0,20168704.0,283938816.0,3573673984.0,2144.0,16963.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,58272.0,142894.0,3.0,0.0,5.0
29-08 08:10:38,9.355,20.0,70.645,0.0,0.0,0.0,136601600.0,20176896.0,283934720.0,3573551104.0,2144.0,16957.0,24576.0,0.0,6.0,0.0,1188.0,18861.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,54899.0,138096.0,6.0,0.0,6.0
29-08 08:10:39,5.085,23.729,70.904,0.282,0.0,0.0,139153408.0,20176896.0,284237824.0,3570696192.0,2112.0,16970.0,581632.0,0.0,14.0,0.0,1314.0,20857.0,9.0,11.0,0.0,1.0,0.0,184.0,17.0,12.0,0.0,0.0,44041.0,127286.0,1.0,0.0,7.0
29-08 08:10:40,10.588,22.353,66.471,0.588,0.0,0.0,143237120.0,20312064.0,285470720.0,3565244416.0,2144.0,17000.0,2727936.0,0.0,42.0,0.0,1242.0,25137.0,9.0,11.0,0.0,1.0,0.0,184.0,17.0,12.0,0.0,0.0,44680.0,126229.0,1.0,0.0,18.0
29-08 08:10:41,2.500,19.688,77.812,0.0,0.0,0.0,143261696.0,20320256.0,285470720.0,3565211648.0,2144.0,17000.0,0.0,32768.0,0.0,4.0,1415.0,34139.0,9.0,11.0,0.0,1.0,0.0,184.0,17.0,12.0,0.0,0.0,58949.0,143919.0,5.0,0.0,5.0
29-08 08:10:42,3.459,20.755,75.786,0.0,0.0,0.0,139493376.0,20320256.0,285523968.0,3568926720.0,2176.0,17000.0,98304.0,0.0,4.0,0.0,1070.0,12831.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,58301.0,142969.0,3.0,0.0,20.0
29-08 08:10:43,2.229,17.834,79.936,0.0,0.0,0.0,139005952.0,20320256.0,285523968.0,3569414144.0,2144.0,16998.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,58783.0,143934.0,3.0,0.0,5.0
29-08 08:10:44,1.254,21.317,77.429,0.0,0.0,0.0,139296768.0,20320256.0,285523968.0,3569123328.0,2144.0,17002.0,0.0,0.0,0.0,0.0,310.0,0.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,57900.0,143080.0,3.0,0.0,14.0
29-08 08:10:45,3.049,23.476,73.476,0.0,0.0,0.0,139567104.0,20320256.0,285528064.0,3568848896.0,2144.0,17002.0,0.0,0.0,0.0,0.0,1185.0,1014.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,58262.0,143686.0,3.0,0.0,37.0
29-08 08:10:46,8.408,19.820,71.772,0.0,0.0,0.0,139108352.0,20328448.0,285528064.0,3569299456.0,2144.0,16998.0,0.0,32768.0,0.0,4.0,302.0,180.0,9.0,11.0,0.0,1.0,0.0,183.0,17.0,12.0,0.0,0.0,54964.0,129101.0,3.0,0.0,17.0
29-08 08:10:47,7.692,17.231,74.769,0.308,0.0,0.0,127631360.0,20353024.0,285536256.0,3580743680.0,2048.0,16927.0,57344.0,0.0,14.0,0.0,23182.0,2787.0,9.0,7.0,0.0,2.0,2.0,175.0,15.0,12.0,0.0,0.0,46842.0,104809.0,1.0,0.0,14.0
29-08 08:10:48,16.250,4.0,79.750,0.0,0.0,0.0,136118272.0,20353024.0,285540352.0,3572252672.0,2016.0,16941.0,0.0,0.0,0.0,0.0,5152.0,5401.0,9.0,10.0,0.0,2.0,2.0,178.0,18.0,12.0,0.0,0.0,447.0,517.0,1.0,0.0,22.0
29-08 08:10:49,14.646,4.040,81.313,0.0,0.0,0.0,132022272.0,20353024.0,285540352.0,3576348672.0,2080.0,16971.0,0.0,0.0,0.0,0.0,1583.0,2478.0,9.0,10.0,0.0,2.0,2.0,183.0,18.0,12.0,0.0,0.0,692.0,758.0,0.0,0.0,27.0
29-08 08:10:50,0.852,10.511,88.636,0.0,0.0,0.0,132403200.0,20353024.0,285540352.0,3575967744.0,2080.0,16973.0,0.0,0.0,0.0,0.0,4117.0,9776.0,9.0,11.0,0.0,2.0,2.0,185.0,19.0,12.0,0.0,0.0,25851.0,63672.0,2.0,0.0,16.0
