"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-07-36-00-log.csv 1 360",,,,"Date:","29 Aug 2022 07:36:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 07:37:24,1.929,19.936,78.135,0.0,0.0,0.0,129970176.0,20074496.0,262852608.0,3601367040.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58044.0,142213.0,3.0,0.0,5.0
29-08 07:37:25,2.251,20.257,77.492,0.0,0.0,0.0,129982464.0,20074496.0,262856704.0,3601350656.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57466.0,140721.0,2.0,0.0,5.0
29-08 07:37:26,2.310,16.832,80.858,0.0,0.0,0.0,129839104.0,20074496.0,262856704.0,3601494016.0,2080.0,16994.0,0.0,0.0,0.0,0.0,1291.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58256.0,142770.0,4.0,0.0,4.0
29-08 07:37:27,2.933,18.182,78.886,0.0,0.0,0.0,129830912.0,20082688.0,262856704.0,3601494016.0,2080.0,16993.0,0.0,32768.0,0.0,4.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43963.0,127565.0,6.0,0.0,1.0
29-08 07:37:28,2.601,21.098,76.301,0.0,0.0,0.0,129826816.0,20082688.0,262860800.0,3601494016.0,2080.0,17001.0,0.0,0.0,0.0,0.0,1182.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43643.0,126632.0,4.0,0.0,10.0
29-08 07:37:29,2.402,17.117,80.480,0.0,0.0,0.0,129826816.0,20082688.0,262860800.0,3601494016.0,2080.0,16998.0,0.0,0.0,0.0,0.0,1481.0,21123.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43715.0,127026.0,4.0,0.0,5.0
29-08 07:37:30,10.294,20.294,69.412,0.0,0.0,0.0,129593344.0,20082688.0,262860800.0,3601727488.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1285.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45053.0,128178.0,4.0,0.0,7.0
29-08 07:37:31,5.707,25.543,68.750,0.0,0.0,0.0,130387968.0,20082688.0,262864896.0,3600928768.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43353.0,125518.0,5.0,0.0,8.0
29-08 07:37:32,8.683,21.257,70.060,0.0,0.0,0.0,130387968.0,20090880.0,262873088.0,3600912384.0,2112.0,16992.0,0.0,32768.0,0.0,4.0,1386.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55867.0,137877.0,4.0,0.0,10.0
29-08 07:37:33,1.187,21.662,77.151,0.0,0.0,0.0,130387968.0,20090880.0,262873088.0,3600912384.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45097.0,128338.0,4.0,0.0,5.0
29-08 07:37:34,3.659,21.646,74.390,0.0,0.0,0.305,130260992.0,20090880.0,262873088.0,3601039360.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58409.0,141502.0,2.0,0.0,5.0
29-08 07:37:35,1.278,18.850,79.872,0.0,0.0,0.0,129998848.0,20090880.0,262877184.0,3601297408.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1314.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59031.0,143318.0,2.0,0.0,5.0
29-08 07:37:36,0.938,21.250,77.812,0.0,0.0,0.0,130224128.0,20090880.0,262877184.0,3601072128.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58742.0,142973.0,3.0,0.0,9.0
29-08 07:37:37,5.573,14.861,79.567,0.0,0.0,0.0,130273280.0,20099072.0,262877184.0,3601014784.0,2080.0,16992.0,0.0,32768.0,0.0,4.0,1404.0,19982.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47406.0,131422.0,3.0,0.0,11.0
29-08 07:37:38,2.339,21.053,76.608,0.0,0.0,0.0,130248704.0,20099072.0,262877184.0,3601039360.0,2080.0,16996.0,0.0,0.0,0.0,0.0,1344.0,21013.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44096.0,127361.0,0.0,0.0,18.0
29-08 07:37:39,2.059,16.471,81.471,0.0,0.0,0.0,130002944.0,20099072.0,262881280.0,3601281024.0,2048.0,16993.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44869.0,130301.0,2.0,0.0,5.0
29-08 07:37:40,3.003,14.715,82.282,0.0,0.0,0.0,130162688.0,20099072.0,262881280.0,3601121280.0,1984.0,16993.0,0.0,49152.0,0.0,4.0,1212.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47131.0,132680.0,6.0,0.0,9.0
29-08 07:37:41,3.869,20.536,75.595,0.0,0.0,0.0,130162688.0,20099072.0,262881280.0,3601121280.0,1984.0,16993.0,0.0,0.0,0.0,0.0,1436.0,18260.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59364.0,144801.0,6.0,0.0,11.0
29-08 07:37:42,20.765,16.667,62.568,0.0,0.0,0.0,130617344.0,20107264.0,262885376.0,3600654336.0,1888.0,16988.0,0.0,49152.0,0.0,4.0,1254.0,20725.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43461.0,125061.0,2.0,0.0,12.0
29-08 07:37:43,1.719,12.894,85.387,0.0,0.0,0.0,130355200.0,20107264.0,262889472.0,3600912384.0,1856.0,16988.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47405.0,136505.0,2.0,0.0,5.0
29-08 07:37:44,1.466,11.730,86.804,0.0,0.0,0.0,130871296.0,20107264.0,262889472.0,3600396288.0,1792.0,16988.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47237.0,135832.0,0.0,0.0,5.0
29-08 07:37:45,2.222,17.500,80.278,0.0,0.0,0.0,129572864.0,20107264.0,262889472.0,3601694720.0,1728.0,16987.0,0.0,90112.0,0.0,4.0,1424.0,21021.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,13.0,0.0,0.0,46432.0,135569.0,1.0,0.0,23.0
29-08 07:37:46,1.709,13.960,84.330,0.0,0.0,0.0,129503232.0,20107264.0,262893568.0,3601760256.0,1760.0,16987.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,13.0,0.0,0.0,46629.0,137780.0,3.0,0.0,5.0
29-08 07:37:47,1.420,16.193,82.386,0.0,0.0,0.0,129228800.0,20115456.0,262893568.0,3602026496.0,1760.0,16986.0,0.0,49152.0,0.0,4.0,1316.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55310.0,147405.0,4.0,0.0,5.0
29-08 07:37:48,3.550,21.302,75.148,0.0,0.0,0.0,130396160.0,20115456.0,262893568.0,3600859136.0,2048.0,16998.0,0.0,0.0,0.0,0.0,3275.0,21971.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,51637.0,135724.0,5.0,0.0,14.0
29-08 07:37:49,2.663,18.047,79.290,0.0,0.0,0.0,130363392.0,20115456.0,262893568.0,3600891904.0,2048.0,16995.0,0.0,0.0,0.0,0.0,1481.0,21123.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43075.0,125673.0,5.0,0.0,5.0
29-08 07:37:50,1.471,19.706,78.824,0.0,0.0,0.0,130359296.0,20115456.0,262897664.0,3600891904.0,2048.0,16995.0,0.0,24576.0,0.0,4.0,1285.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43404.0,125983.0,4.0,0.0,5.0
29-08 07:37:51,3.768,20.0,76.232,0.0,0.0,0.0,130387968.0,20115456.0,262901760.0,3600859136.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1242.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43423.0,122999.0,6.0,0.0,8.0
29-08 07:37:52,7.071,14.141,78.114,0.337,0.0,0.337,130207744.0,20123648.0,262901760.0,3601031168.0,2080.0,16992.0,0.0,49152.0,0.0,4.0,1386.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55248.0,134708.0,3.0,0.0,10.0
29-08 07:37:53,10.272,23.263,66.465,0.0,0.0,0.0,129720320.0,20123648.0,262905856.0,3601514496.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54820.0,138339.0,2.0,0.0,7.0
29-08 07:37:54,1.212,17.879,80.909,0.0,0.0,0.0,129974272.0,20123648.0,262909952.0,3601256448.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43748.0,127476.0,6.0,0.0,5.0
29-08 07:37:55,2.128,18.541,79.331,0.0,0.0,0.0,129847296.0,20123648.0,262909952.0,3601383424.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,48948.0,133997.0,2.0,0.0,5.0
29-08 07:37:56,1.875,23.125,75.0,0.0,0.0,0.0,129847296.0,20123648.0,262909952.0,3601383424.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1188.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57414.0,141011.0,2.0,0.0,5.0
29-08 07:37:57,1.835,23.853,74.312,0.0,0.0,0.0,129810432.0,20123648.0,262914048.0,3601416192.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57778.0,141904.0,3.0,0.0,5.0
29-08 07:37:58,1.266,22.785,75.949,0.0,0.0,0.0,129978368.0,20131840.0,262914048.0,3601240064.0,2080.0,16995.0,0.0,32768.0,0.0,4.0,1188.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57621.0,141265.0,4.0,0.0,10.0
29-08 07:37:59,1.858,22.601,75.542,0.0,0.0,0.0,129961984.0,20131840.0,262914048.0,3601256448.0,2080.0,16995.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57919.0,142227.0,3.0,0.0,5.0
29-08 07:38:00,2.885,24.038,72.756,0.321,0.0,0.0,130883584.0,20140032.0,263131136.0,3600109568.0,2080.0,17012.0,540672.0,0.0,22.0,0.0,1356.0,19031.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,53609.0,135411.0,8.0,0.0,33.0
29-08 07:38:01,8.485,30.909,50.0,10.606,0.0,0.0,134549504.0,20303872.0,280145920.0,3579265024.0,2080.0,17113.0,33955840.0,0.0,850.0,0.0,1700.0,19820.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,51214.0,128694.0,6.0,1.0,45.0
29-08 07:38:02,22.189,28.402,48.225,1.183,0.0,0.0,132554752.0,20316160.0,281726976.0,3579666432.0,2112.0,17140.0,3448832.0,0.0,94.0,0.0,1452.0,16067.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43459.0,117604.0,3.0,0.0,46.0
29-08 07:38:03,16.427,32.565,50.144,0.865,0.0,0.0,132657152.0,20348928.0,282079232.0,3579179008.0,2112.0,17187.0,622592.0,122880.0,86.0,4.0,1578.0,19977.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,40028.0,121359.0,1.0,0.0,37.0
29-08 07:38:04,17.630,31.792,50.578,0.0,0.0,0.0,132009984.0,20348928.0,282148864.0,3579756544.0,2080.0,17181.0,90112.0,0.0,16.0,0.0,1518.0,21238.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,41690.0,120837.0,6.0,0.0,39.0
29-08 07:38:05,22.874,34.604,42.229,0.293,0.0,0.0,129753088.0,20488192.0,282271744.0,3581751296.0,2080.0,17198.0,335872.0,540672.0,20.0,64.0,1778.0,21222.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42746.0,121523.0,4.0,0.0,48.0
29-08 07:38:06,13.196,35.191,51.026,0.587,0.0,0.0,130895872.0,20496384.0,283516928.0,3579355136.0,2080.0,17239.0,2277376.0,0.0,88.0,0.0,1452.0,20521.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43437.0,123685.0,6.0,0.0,46.0
29-08 07:38:07,3.385,26.769,69.538,0.308,0.0,0.0,127942656.0,20500480.0,283701248.0,3582119936.0,2080.0,17227.0,385024.0,40960.0,8.0,2.0,1644.0,19915.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54755.0,135563.0,1.0,0.0,46.0
29-08 07:38:08,1.899,23.734,74.367,0.0,0.0,0.0,128360448.0,20508672.0,283701248.0,3581693952.0,2048.0,17371.0,0.0,212992.0,0.0,4.0,1278.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55212.0,137746.0,3.0,0.0,14.0
29-08 07:38:09,2.188,20.0,77.812,0.0,0.0,0.0,127836160.0,20508672.0,283709440.0,3582210048.0,2048.0,17367.0,0.0,0.0,0.0,0.0,1481.0,21123.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58668.0,143588.0,5.0,0.0,5.0
29-08 07:38:10,2.147,21.166,76.687,0.0,0.0,0.0,127836160.0,20508672.0,283709440.0,3582210048.0,2048.0,17367.0,0.0,0.0,0.0,0.0,1219.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58714.0,143576.0,2.0,0.0,5.0
29-08 07:38:11,4.361,19.626,76.012,0.0,0.0,0.0,127836160.0,20508672.0,283709440.0,3582210048.0,2112.0,17363.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57642.0,141265.0,8.0,0.0,8.0
29-08 07:38:12,7.988,18.343,73.669,0.0,0.0,0.0,127959040.0,20508672.0,283713536.0,3582083072.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1386.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43973.0,125862.0,5.0,0.0,10.0
29-08 07:38:13,1.159,18.551,80.290,0.0,0.0,0.0,127950848.0,20516864.0,283713536.0,3582083072.0,2080.0,17363.0,0.0,32768.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34482.0,117250.0,4.0,0.0,5.0
29-08 07:38:14,2.047,20.468,77.485,0.0,0.0,0.0,127692800.0,20516864.0,283713536.0,3582341120.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1272.0,18927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43844.0,128162.0,2.0,0.0,9.0
29-08 07:38:15,1.989,22.727,75.284,0.0,0.0,0.0,127750144.0,20520960.0,283709440.0,3582283776.0,2080.0,17363.0,0.0,344064.0,0.0,54.0,1338.0,20947.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44097.0,128280.0,3.0,0.0,9.0
29-08 07:38:16,2.326,17.151,80.523,0.0,0.0,0.0,127717376.0,20520960.0,283717632.0,3582308352.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,35230.0,117764.0,6.0,0.0,5.0
29-08 07:38:17,2.235,20.391,77.374,0.0,0.0,0.0,127713280.0,20520960.0,283721728.0,3582308352.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1338.0,19982.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,33598.0,116309.0,3.0,0.0,9.0
29-08 07:38:18,2.500,20.0,77.500,0.0,0.0,0.0,127832064.0,20529152.0,283721728.0,3582181376.0,2080.0,17371.0,0.0,90112.0,0.0,4.0,1414.0,20076.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29011.0,111336.0,4.0,0.0,10.0
29-08 07:38:19,2.535,16.901,80.563,0.0,0.0,0.0,127827968.0,20529152.0,283725824.0,3582181376.0,2080.0,17367.0,0.0,0.0,0.0,0.0,1316.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29063.0,109610.0,2.0,0.0,5.0
29-08 07:38:20,1.897,20.596,77.507,0.0,0.0,0.0,127827968.0,20529152.0,283725824.0,3582181376.0,2080.0,17367.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28863.0,108566.0,5.0,0.0,5.0
29-08 07:38:21,4.918,20.492,74.590,0.0,0.0,0.0,127692800.0,20537344.0,283725824.0,3582308352.0,2080.0,17364.0,0.0,81920.0,0.0,16.0,1502.0,19290.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28603.0,108049.0,5.0,0.0,11.0
29-08 07:38:22,6.825,18.694,74.481,0.0,0.0,0.0,127983616.0,20537344.0,283725824.0,3582017536.0,2080.0,17362.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,40803.0,122375.0,6.0,0.0,10.0
29-08 07:38:23,2.439,15.854,81.707,0.0,0.0,0.0,128229376.0,20545536.0,283729920.0,3581759488.0,2112.0,17362.0,0.0,73728.0,0.0,4.0,1417.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43762.0,126330.0,2.0,0.0,5.0
29-08 07:38:24,1.796,17.964,80.240,0.0,0.0,0.0,128229376.0,20545536.0,283729920.0,3581759488.0,2112.0,17362.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43743.0,126345.0,5.0,0.0,5.0
29-08 07:38:25,2.083,17.857,80.060,0.0,0.0,0.0,127971328.0,20545536.0,283729920.0,3582017536.0,2112.0,17362.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43657.0,126164.0,7.0,0.0,5.0
29-08 07:38:26,1.441,19.597,78.963,0.0,0.0,0.0,127971328.0,20545536.0,283729920.0,3582017536.0,2112.0,17362.0,0.0,0.0,0.0,0.0,1256.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,37208.0,119669.0,5.0,0.0,5.0
29-08 07:38:27,1.187,14.243,84.570,0.0,0.0,0.0,127709184.0,20545536.0,283734016.0,3582275584.0,2112.0,17362.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29031.0,111433.0,0.0,0.0,5.0
29-08 07:38:28,1.807,14.157,84.036,0.0,0.0,0.0,127696896.0,20553728.0,283738112.0,3582275584.0,2080.0,17371.0,0.0,32768.0,0.0,4.0,1388.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28903.0,110596.0,4.0,0.0,10.0
29-08 07:38:29,1.408,18.873,79.718,0.0,0.0,0.0,127696896.0,20553728.0,283738112.0,3582275584.0,2112.0,17367.0,0.0,0.0,0.0,0.0,1415.0,18995.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29121.0,111808.0,7.0,0.0,5.0
29-08 07:38:30,2.326,15.116,82.558,0.0,0.0,0.0,127692800.0,20553728.0,283742208.0,3582275584.0,2112.0,17367.0,0.0,0.0,0.0,0.0,1219.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28880.0,110938.0,6.0,0.0,5.0
29-08 07:38:31,3.478,15.072,81.159,0.0,0.0,0.290,127950848.0,20553728.0,283742208.0,3582017536.0,2112.0,17363.0,0.0,0.0,0.0,0.0,1351.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28799.0,107677.0,10.0,0.0,8.0
29-08 07:38:32,6.704,19.553,73.743,0.0,0.0,0.0,128458752.0,20553728.0,283742208.0,3581509632.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1188.0,17764.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,30969.0,109627.0,3.0,0.0,10.0
29-08 07:38:33,1.153,23.055,75.793,0.0,0.0,0.0,128303104.0,20561920.0,283742208.0,3581657088.0,2080.0,17363.0,0.0,32768.0,0.0,4.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47535.0,131691.0,4.0,0.0,5.0
29-08 07:38:34,0.606,23.939,75.455,0.0,0.0,0.0,128331776.0,20561920.0,283746304.0,3581624320.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58665.0,143436.0,3.0,0.0,5.0
29-08 07:38:35,1.441,26.513,72.046,0.0,0.0,0.0,128180224.0,20561920.0,283746304.0,3581775872.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58690.0,143412.0,3.0,0.0,5.0
29-08 07:38:36,1.246,20.872,77.882,0.0,0.0,0.0,128073728.0,20561920.0,283746304.0,3581882368.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1291.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58685.0,143502.0,4.0,0.0,5.0
29-08 07:38:37,1.205,24.096,74.699,0.0,0.0,0.0,128040960.0,20561920.0,283746304.0,3581915136.0,2080.0,17363.0,0.0,0.0,0.0,0.0,1308.0,20899.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58925.0,143336.0,3.0,0.0,5.0
29-08 07:38:38,1.775,23.964,73.964,0.296,0.0,0.0,128278528.0,20570112.0,283750400.0,3581665280.0,2048.0,17362.0,0.0,32768.0,0.0,4.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59324.0,144171.0,3.0,0.0,10.0
29-08 07:38:39,2.564,15.064,82.372,0.0,0.0,0.0,128311296.0,20570112.0,283750400.0,3581632512.0,1984.0,17362.0,0.0,0.0,0.0,0.0,1314.0,19958.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59694.0,145787.0,3.0,0.0,5.0
29-08 07:38:40,3.077,20.0,76.615,0.0,0.0,0.308,128282624.0,20570112.0,283754496.0,3581657088.0,1952.0,17362.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59351.0,145155.0,3.0,0.0,6.0
29-08 07:38:41,4.776,18.806,76.418,0.0,0.0,0.0,128573440.0,20570112.0,283754496.0,3581366272.0,1920.0,17359.0,0.0,0.0,0.0,0.0,1514.0,19290.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59526.0,145532.0,8.0,0.0,10.0
29-08 07:38:42,5.638,14.243,80.119,0.0,0.0,0.0,128561152.0,20570112.0,283758592.0,3581374464.0,1888.0,17357.0,0.0,0.0,0.0,0.0,1344.0,16823.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,60868.0,150244.0,3.0,0.0,14.0
29-08 07:38:43,0.926,11.420,87.346,0.0,0.0,0.309,128552960.0,20578304.0,283758592.0,3581374464.0,1824.0,17357.0,0.0,32768.0,0.0,4.0,1272.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63828.0,156133.0,3.0,0.0,9.0
29-08 07:38:44,1.156,17.052,81.792,0.0,0.0,0.0,128438272.0,20578304.0,283758592.0,3581489152.0,1792.0,17357.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63317.0,154838.0,4.0,0.0,5.0
29-08 07:38:45,3.939,19.697,76.364,0.0,0.0,0.0,127688704.0,20578304.0,283762688.0,3582234624.0,2048.0,17352.0,0.0,0.0,0.0,0.0,3515.0,22159.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,56797.0,143372.0,3.0,0.0,27.0
29-08 07:38:46,1.582,22.152,76.266,0.0,0.0,0.0,127946752.0,20578304.0,283762688.0,3581976576.0,2080.0,17352.0,0.0,0.0,0.0,0.0,1302.0,20429.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58244.0,142877.0,2.0,0.0,13.0
29-08 07:38:47,1.858,22.291,75.851,0.0,0.0,0.0,127959040.0,20578304.0,283766784.0,3581960192.0,2048.0,17352.0,0.0,0.0,0.0,0.0,1382.0,18438.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58134.0,142659.0,2.0,0.0,5.0
29-08 07:38:48,2.244,23.077,74.679,0.0,0.0,0.0,127950848.0,20586496.0,283766784.0,3581960192.0,2048.0,17369.0,0.0,32768.0,0.0,4.0,1388.0,19892.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,56717.0,139163.0,3.0,0.0,10.0
29-08 07:38:49,3.145,20.126,76.730,0.0,0.0,0.0,127954944.0,20586496.0,283770880.0,3581952000.0,2048.0,17365.0,0.0,0.0,0.0,0.0,1415.0,20092.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58037.0,142387.0,5.0,0.0,5.0
29-08 07:38:50,2.752,18.960,78.287,0.0,0.0,0.0,128212992.0,20586496.0,283770880.0,3581693952.0,2048.0,17365.0,0.0,0.0,0.0,0.0,1419.0,19993.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,48834.0,132052.0,4.0,0.0,5.0
