"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-08-20-00-log.csv 1 360",,,,"Date:","29 Aug 2022 08:20:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 08:21:24,2.236,19.489,78.275,0.0,0.0,0.0,128438272.0,20230144.0,262860800.0,3602735104.0,2080.0,16984.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58037.0,142299.0,2.0,0.0,2.0
29-08 08:21:25,2.286,22.286,75.429,0.0,0.0,0.0,128176128.0,20230144.0,262864896.0,3602993152.0,2080.0,16984.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43240.0,127138.0,6.0,0.0,5.0
29-08 08:21:26,3.188,20.0,76.812,0.0,0.0,0.0,127864832.0,20230144.0,262864896.0,3603304448.0,2080.0,16991.0,0.0,0.0,0.0,0.0,1357.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,37876.0,119668.0,6.0,0.0,10.0
29-08 08:21:27,2.395,21.856,75.449,0.0,0.0,0.299,127909888.0,20238336.0,262864896.0,3603251200.0,2048.0,16988.0,0.0,32768.0,0.0,4.0,1415.0,20092.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54060.0,138077.0,1.0,0.0,5.0
29-08 08:21:28,1.791,23.284,74.925,0.0,0.0,0.0,128163840.0,20238336.0,262868992.0,3602993152.0,2048.0,16988.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58919.0,144070.0,1.0,0.0,5.0
29-08 08:21:29,9.034,17.757,73.209,0.0,0.0,0.0,128004096.0,20238336.0,262868992.0,3603152896.0,2112.0,16984.0,0.0,0.0,0.0,0.0,1345.0,19861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55029.0,132009.0,2.0,0.0,13.0
29-08 08:21:30,7.310,24.561,68.129,0.0,0.0,0.0,126365696.0,20238336.0,262868992.0,3604791296.0,2048.0,16976.0,0.0,0.0,0.0,0.0,1344.0,18885.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,12.0,0.0,0.0,56232.0,139839.0,2.0,0.0,11.0
29-08 08:21:31,4.179,19.104,76.716,0.0,0.0,0.0,128421888.0,20238336.0,262873088.0,3602731008.0,2048.0,16981.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43725.0,127166.0,5.0,0.0,5.0
29-08 08:21:32,2.090,17.910,79.701,0.299,0.0,0.0,128372736.0,20246528.0,262881280.0,3602763776.0,2048.0,16981.0,0.0,32768.0,0.0,4.0,1344.0,20947.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43767.0,127276.0,2.0,0.0,9.0
29-08 08:21:33,1.577,16.719,81.703,0.0,0.0,0.0,128221184.0,20246528.0,262881280.0,3602915328.0,2048.0,16977.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,53385.0,137553.0,2.0,0.0,5.0
29-08 08:21:34,2.632,17.251,80.117,0.0,0.0,0.0,128114688.0,20246528.0,262881280.0,3603021824.0,2016.0,16977.0,0.0,0.0,0.0,0.0,1278.0,20947.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44448.0,128957.0,4.0,0.0,9.0
29-08 08:21:35,2.959,16.568,80.473,0.0,0.0,0.0,128135168.0,20246528.0,262885376.0,3602997248.0,1952.0,16977.0,0.0,0.0,0.0,0.0,1272.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44779.0,128852.0,3.0,0.0,9.0
29-08 08:21:36,0.904,18.675,80.422,0.0,0.0,0.0,127934464.0,20246528.0,262885376.0,3603197952.0,1920.0,16985.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,56009.0,142503.0,4.0,0.0,10.0
29-08 08:21:37,2.959,16.272,80.769,0.0,0.0,0.0,128348160.0,20254720.0,262877184.0,3602784256.0,1856.0,16982.0,0.0,32768.0,0.0,4.0,1472.0,19982.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,62247.0,151707.0,2.0,0.0,10.0
29-08 08:21:38,2.695,12.575,84.731,0.0,0.0,0.0,128315392.0,20254720.0,262877184.0,3602817024.0,1792.0,16982.0,0.0,0.0,0.0,0.0,1454.0,20989.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63154.0,153923.0,3.0,0.0,5.0
29-08 08:21:39,8.721,14.535,76.744,0.0,0.0,0.0,128462848.0,20254720.0,262881280.0,3602665472.0,1792.0,16979.0,0.0,0.0,0.0,0.0,1472.0,18951.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59732.0,147287.0,1.0,0.0,21.0
29-08 08:21:40,3.448,19.540,76.724,0.0,0.0,0.287,127631360.0,20254720.0,262889472.0,3603488768.0,2080.0,16975.0,0.0,49152.0,0.0,4.0,3833.0,24710.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,54320.0,143371.0,2.0,0.0,31.0
29-08 08:21:41,0.888,21.006,78.107,0.0,0.0,0.0,127586304.0,20254720.0,262889472.0,3603533824.0,2080.0,16975.0,0.0,0.0,0.0,0.0,1380.0,18861.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43112.0,125326.0,6.0,0.0,5.0
29-08 08:21:42,11.782,22.126,66.092,0.0,0.0,0.0,128126976.0,20262912.0,262889472.0,3602984960.0,2080.0,16982.0,0.0,49152.0,0.0,4.0,1510.0,19356.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43256.0,125895.0,5.0,0.0,10.0
29-08 08:21:43,1.520,17.325,81.155,0.0,0.0,0.0,128118784.0,20262912.0,262897664.0,3602984960.0,2080.0,16980.0,0.0,0.0,0.0,0.0,1464.0,20989.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43786.0,127315.0,4.0,0.0,9.0
29-08 08:21:44,1.749,19.825,78.426,0.0,0.0,0.0,128376832.0,20262912.0,262897664.0,3602726912.0,2080.0,16980.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43736.0,127202.0,4.0,0.0,5.0
29-08 08:21:45,1.286,12.862,85.852,0.0,0.0,0.0,128634880.0,20262912.0,262897664.0,3602468864.0,2080.0,16980.0,0.0,90112.0,0.0,4.0,1338.0,20947.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43747.0,127269.0,1.0,0.0,9.0
29-08 08:21:46,2.778,17.901,79.321,0.0,0.0,0.0,128483328.0,20262912.0,262897664.0,3602620416.0,2080.0,16991.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,50901.0,134463.0,2.0,0.0,10.0
29-08 08:21:47,2.830,18.553,78.616,0.0,0.0,0.0,128331776.0,20271104.0,262901760.0,3602759680.0,2080.0,16988.0,0.0,49152.0,0.0,4.0,1415.0,20092.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58787.0,143061.0,1.0,0.0,5.0
29-08 08:21:48,2.477,19.505,78.019,0.0,0.0,0.0,128106496.0,20271104.0,262901760.0,3602984960.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58888.0,143330.0,3.0,0.0,5.0
29-08 08:21:49,9.288,18.885,71.827,0.0,0.0,0.0,128954368.0,20271104.0,262901760.0,3602137088.0,2112.0,16984.0,0.0,0.0,0.0,0.0,1345.0,19861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54916.0,135166.0,1.0,0.0,13.0
29-08 08:21:50,1.887,19.182,78.931,0.0,0.0,0.0,129003520.0,20271104.0,262905856.0,3602083840.0,2080.0,16984.0,0.0,0.0,0.0,0.0,1254.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58899.0,143317.0,3.0,0.0,5.0
29-08 08:21:51,1.278,18.530,80.192,0.0,0.0,0.0,128815104.0,20271104.0,262909952.0,3602268160.0,2080.0,16984.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58795.0,143099.0,2.0,0.0,5.0
29-08 08:21:52,1.863,19.565,78.261,0.311,0.0,0.0,128741376.0,20279296.0,262901760.0,3602341888.0,2080.0,16984.0,0.0,32768.0,0.0,4.0,1254.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58917.0,143379.0,1.0,0.0,5.0
29-08 08:21:53,13.497,19.018,67.485,0.0,0.0,0.0,128421888.0,20279296.0,262905856.0,3602657280.0,2048.0,16916.0,0.0,0.0,0.0,0.0,1242.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54956.0,139124.0,4.0,0.0,7.0
29-08 08:21:54,2.201,15.409,82.390,0.0,0.0,0.0,128311296.0,20279296.0,262918144.0,3602755584.0,2048.0,16906.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42978.0,127582.0,3.0,0.0,5.0
29-08 08:21:55,2.254,21.408,76.338,0.0,0.0,0.0,128303104.0,20279296.0,262918144.0,3602763776.0,2080.0,16906.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39754.0,124366.0,5.0,0.0,5.0
29-08 08:21:56,2.540,14.921,82.540,0.0,0.0,0.0,128593920.0,20279296.0,262918144.0,3602472960.0,2080.0,16914.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,46706.0,131071.0,3.0,0.0,11.0
29-08 08:21:57,3.641,26.050,70.308,0.0,0.0,0.0,128589824.0,20287488.0,262922240.0,3602464768.0,2080.0,16914.0,0.0,32768.0,0.0,4.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58297.0,143655.0,5.0,0.0,5.0
29-08 08:21:58,1.818,32.987,65.195,0.0,0.0,0.0,128589824.0,20287488.0,262922240.0,3602464768.0,2080.0,16914.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58350.0,143716.0,2.0,0.0,5.0
29-08 08:21:59,9.840,28.191,61.436,0.0,0.0,0.532,129015808.0,20287488.0,262922240.0,3602038784.0,2080.0,16911.0,0.0,0.0,0.0,0.0,1248.0,18729.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54215.0,135395.0,6.0,0.0,13.0
29-08 08:22:00,3.514,31.622,63.784,0.541,0.0,0.541,128749568.0,20312064.0,263729152.0,3601473536.0,2048.0,17062.0,1359872.0,180224.0,34.0,10.0,1488.0,20112.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,56687.0,140155.0,0.0,1.0,36.0
29-08 08:22:01,9.827,30.347,55.780,3.179,0.0,0.867,130859008.0,20856832.0,267710464.0,3594838016.0,2272.0,17258.0,8568832.0,32768.0,300.0,2.0,20454.0,20684.0,9.0,12.0,0.0,1.0,1.0,181.0,19.0,12.0,0.0,0.0,45140.0,126010.0,2.0,1.0,58.0
29-08 08:22:02,13.174,35.329,51.198,0.299,0.0,0.0,130490368.0,20856832.0,215764992.0,3647152128.0,2176.0,17177.0,868352.0,335872.0,24.0,4.0,177318.0,27177.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,49727.0,125906.0,8.0,0.0,93.0
29-08 08:22:03,24.860,28.212,46.927,0.0,0.0,0.0,143564800.0,20856832.0,215703552.0,3634139136.0,2144.0,17175.0,0.0,0.0,0.0,0.0,1446.0,21287.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,42981.0,125757.0,5.0,0.0,5.0
29-08 08:22:04,30.120,20.181,49.398,0.0,0.0,0.301,152854528.0,20856832.0,215707648.0,3624845312.0,2144.0,17156.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,42681.0,126316.0,6.0,0.0,5.0
29-08 08:22:05,30.548,28.818,40.058,0.0,0.0,0.576,132009984.0,20860928.0,269369344.0,3592024064.0,2112.0,17160.0,24576.0,32768.0,6.0,6.0,1182.0,18795.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,28729.0,106597.0,6.0,0.0,16.0
29-08 08:22:06,29.217,18.373,51.506,0.0,0.0,0.904,133136384.0,20869120.0,269471744.0,3590787072.0,2080.0,17174.0,0.0,221184.0,0.0,4.0,1320.0,19165.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,40444.0,119772.0,4.0,0.0,13.0
29-08 08:22:07,29.882,19.527,50.296,0.0,0.0,0.296,132718592.0,20869120.0,269475840.0,3591200768.0,2112.0,17171.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,42191.0,121154.0,6.0,0.0,8.0
29-08 08:22:08,29.532,20.175,49.708,0.0,0.0,0.585,132857856.0,20869120.0,269475840.0,3591061504.0,2080.0,17171.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,42581.0,121527.0,6.0,0.0,8.0
29-08 08:22:09,38.352,19.034,42.330,0.0,0.0,0.284,134651904.0,20869120.0,269479936.0,3589263360.0,2144.0,17167.0,0.0,0.0,0.0,0.0,1448.0,18962.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,30823.0,109203.0,10.0,0.0,8.0
29-08 08:22:10,32.951,24.069,42.980,0.0,0.0,0.0,134397952.0,20869120.0,269484032.0,3589513216.0,2080.0,17167.0,0.0,0.0,0.0,0.0,1278.0,18885.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,40223.0,120293.0,7.0,0.0,18.0
29-08 08:22:11,13.814,22.523,53.453,10.210,0.0,0.0,129789952.0,21041152.0,282763264.0,3580669952.0,2048.0,17283.0,26886144.0,32768.0,778.0,4.0,1248.0,19041.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,43039.0,125293.0,5.0,1.0,17.0
29-08 08:22:12,27.778,20.468,49.123,2.632,0.0,0.0,140365824.0,21209088.0,285679616.0,3567009792.0,2048.0,17326.0,5627904.0,0.0,182.0,0.0,1188.0,20857.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,43508.0,125926.0,4.0,0.0,5.0
29-08 08:22:13,15.274,26.801,55.620,2.305,0.0,0.0,128925696.0,21225472.0,288346112.0,3575767040.0,2080.0,17257.0,6266880.0,278528.0,154.0,2.0,2106.0,22511.0,9.0,10.0,0.0,3.0,0.0,179.0,16.0,12.0,0.0,0.0,44319.0,126443.0,6.0,0.0,18.0
29-08 08:22:14,2.484,24.845,72.050,0.621,0.0,0.0,128978944.0,21229568.0,288948224.0,3575107584.0,2016.0,17291.0,1138688.0,0.0,16.0,0.0,1188.0,18795.0,9.0,10.0,0.0,3.0,0.0,179.0,16.0,12.0,0.0,0.0,57214.0,140697.0,3.0,0.0,17.0
29-08 08:22:15,1.458,24.198,74.344,0.0,0.0,0.0,129232896.0,21229568.0,288952320.0,3574849536.0,2016.0,17292.0,0.0,122880.0,0.0,10.0,2116.0,19621.0,9.0,10.0,0.0,3.0,0.0,179.0,16.0,12.0,0.0,0.0,50214.0,134320.0,4.0,0.0,5.0
29-08 08:22:16,4.180,21.222,74.277,0.322,0.0,0.0,129613824.0,21237760.0,288956416.0,3574456320.0,2016.0,17307.0,0.0,237568.0,0.0,4.0,2320.0,21997.0,9.0,12.0,0.0,3.0,0.0,181.0,18.0,12.0,0.0,0.0,50383.0,133272.0,4.0,0.0,10.0
29-08 08:22:17,17.066,20.659,62.275,0.0,0.0,0.0,129470464.0,21237760.0,288960512.0,3574595584.0,2016.0,17299.0,0.0,0.0,0.0,0.0,7606.0,23303.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,49579.0,132972.0,5.0,0.0,6.0
29-08 08:22:18,3.135,21.630,74.922,0.0,0.0,0.313,129888256.0,21237760.0,288960512.0,3574177792.0,2048.0,17299.0,0.0,0.0,0.0,0.0,1590.0,20096.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,57771.0,141100.0,3.0,0.0,5.0
29-08 08:22:19,8.671,24.855,66.474,0.0,0.0,0.0,130662400.0,21237760.0,288960512.0,3573403648.0,2080.0,17310.0,0.0,0.0,0.0,0.0,1488.0,13946.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,54091.0,134393.0,7.0,0.0,3.0
29-08 08:22:20,5.882,31.765,57.941,3.529,0.0,0.882,130080768.0,21237760.0,289005568.0,3573940224.0,2112.0,17337.0,57344.0,1908736.0,4.0,90.0,1524.0,17968.0,8.0,10.0,0.0,4.0,0.0,180.0,15.0,12.0,0.0,0.0,44444.0,122215.0,5.0,0.0,18.0
29-08 08:22:21,2.477,26.935,70.588,0.0,0.0,0.0,130101248.0,21245952.0,289009664.0,3573907456.0,2048.0,17315.0,0.0,122880.0,0.0,4.0,1314.0,19992.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,55898.0,138163.0,4.0,0.0,8.0
29-08 08:22:22,3.727,27.640,67.702,0.621,0.0,0.311,129728512.0,21655552.0,289140736.0,3573739520.0,2080.0,17359.0,1179648.0,0.0,80.0,0.0,2414.0,21735.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,55128.0,138175.0,1.0,0.0,10.0
29-08 08:22:23,3.762,21.003,74.922,0.313,0.0,0.0,131166208.0,22048768.0,289251328.0,3571798016.0,2080.0,17415.0,925696.0,0.0,22.0,0.0,1314.0,19224.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,43524.0,127536.0,2.0,0.0,6.0
29-08 08:22:24,5.846,26.154,67.385,0.308,0.0,0.308,131932160.0,22073344.0,289292288.0,3570966528.0,2112.0,17655.0,196608.0,0.0,24.0,0.0,1425.0,18927.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,54435.0,139067.0,5.0,0.0,5.0
29-08 08:22:25,3.835,20.059,75.516,0.590,0.0,0.0,132227072.0,22171648.0,289673216.0,3570192384.0,2112.0,17764.0,491520.0,32768.0,110.0,2.0,1182.0,18795.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,36847.0,119057.0,5.0,0.0,5.0
29-08 08:22:26,3.757,20.231,73.699,2.312,0.0,0.0,132075520.0,22274048.0,290222080.0,3569692672.0,2112.0,17862.0,450560.0,425984.0,104.0,4.0,1188.0,18795.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,33867.0,116510.0,5.0,0.0,5.0
29-08 08:22:27,2.639,32.551,64.516,0.293,0.0,0.0,129032192.0,22446080.0,290467840.0,3572318208.0,2048.0,17926.0,565248.0,32768.0,66.0,4.0,3923.0,23864.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,40190.0,121066.0,2.0,0.0,15.0
29-08 08:22:28,8.721,28.779,62.209,0.291,0.0,0.0,133349376.0,22446080.0,290525184.0,3567943680.0,2080.0,17936.0,65536.0,0.0,2.0,0.0,1254.0,20072.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,39623.0,122335.0,3.0,0.0,7.0
29-08 08:22:29,9.855,22.319,67.826,0.0,0.0,0.0,135151616.0,22446080.0,290529280.0,3566137344.0,2112.0,17946.0,0.0,0.0,0.0,0.0,1213.0,16834.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,41132.0,119549.0,8.0,0.0,6.0
29-08 08:22:30,3.593,24.551,71.856,0.0,0.0,0.0,135819264.0,22446080.0,290529280.0,3565469696.0,2112.0,17930.0,0.0,0.0,0.0,0.0,1254.0,19826.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,41017.0,120910.0,1.0,0.0,7.0
29-08 08:22:31,3.927,16.012,78.248,1.511,0.0,0.302,136564736.0,22462464.0,290537472.0,3564699648.0,2080.0,17930.0,8192.0,1892352.0,2.0,122.0,1314.0,19826.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,44147.0,129294.0,1.0,0.0,5.0
29-08 08:22:32,9.855,24.058,66.087,0.0,0.0,0.0,141733888.0,22462464.0,290537472.0,3559530496.0,2016.0,17930.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,50615.0,135863.0,2.0,0.0,5.0
29-08 08:22:33,20.588,28.235,51.176,0.0,0.0,0.0,145543168.0,22462464.0,290807808.0,3555450880.0,1984.0,17930.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,44414.0,131399.0,2.0,0.0,5.0
29-08 08:22:34,16.338,30.141,53.521,0.0,0.0,0.0,148041728.0,22462464.0,291069952.0,3552690176.0,1920.0,17930.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,46350.0,137268.0,3.0,0.0,5.0
29-08 08:22:35,11.517,32.022,56.461,0.0,0.0,0.0,137867264.0,22462464.0,291360768.0,3562573824.0,1856.0,17931.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,47308.0,139298.0,7.0,0.0,6.0
29-08 08:22:36,6.319,24.451,68.956,0.275,0.0,0.0,130482176.0,22474752.0,290660352.0,3570647040.0,1760.0,17900.0,8192.0,393216.0,2.0,6.0,1320.0,20452.0,9.0,10.0,0.0,4.0,0.0,179.0,16.0,12.0,0.0,0.0,46483.0,137261.0,2.0,0.0,14.0
29-08 08:22:37,6.180,28.933,64.607,0.0,0.0,0.281,129875968.0,22474752.0,290660352.0,3571253248.0,1696.0,17906.0,0.0,0.0,0.0,0.0,3605.0,22253.0,9.0,10.0,0.0,5.0,0.0,179.0,16.0,12.0,0.0,0.0,52239.0,139802.0,6.0,0.0,34.0
29-08 08:22:38,2.976,23.512,73.512,0.0,0.0,0.0,130252800.0,22474752.0,290672640.0,3570864128.0,2080.0,17919.0,0.0,0.0,0.0,0.0,1328.0,20391.0,9.0,11.0,0.0,5.0,0.0,180.0,17.0,12.0,0.0,0.0,45187.0,127614.0,3.0,0.0,8.0
29-08 08:22:39,10.448,22.985,66.567,0.0,0.0,0.0,131026944.0,22474752.0,290672640.0,3570089984.0,2112.0,17931.0,0.0,0.0,0.0,0.0,1140.0,13373.0,9.0,11.0,0.0,5.0,0.0,181.0,17.0,12.0,0.0,0.0,54350.0,134948.0,7.0,0.0,8.0
29-08 08:22:40,3.406,22.291,74.303,0.0,0.0,0.0,130990080.0,22474752.0,290676736.0,3570122752.0,2080.0,17918.0,0.0,0.0,0.0,0.0,1749.0,25071.0,9.0,11.0,0.0,5.0,0.0,180.0,17.0,12.0,0.0,0.0,44225.0,125437.0,6.0,0.0,14.0
29-08 08:22:41,2.857,21.905,74.921,0.317,0.0,0.0,130973696.0,22487040.0,290689024.0,3570114560.0,2080.0,17933.0,0.0,163840.0,0.0,4.0,1248.0,21731.0,9.0,11.0,0.0,5.0,0.0,180.0,17.0,12.0,0.0,0.0,57480.0,142563.0,2.0,0.0,7.0
29-08 08:22:42,3.529,24.706,71.765,0.0,0.0,0.0,131006464.0,22487040.0,290689024.0,3570081792.0,2080.0,17944.0,0.0,0.0,0.0,0.0,1539.0,19035.0,9.0,11.0,0.0,5.0,0.0,180.0,17.0,12.0,0.0,0.0,46319.0,129288.0,2.0,0.0,11.0
29-08 08:22:43,1.170,25.439,73.392,0.0,0.0,0.0,130748416.0,22487040.0,290689024.0,3570339840.0,2080.0,17936.0,0.0,0.0,0.0,0.0,1560.0,20435.0,9.0,11.0,0.0,5.0,0.0,180.0,17.0,12.0,0.0,0.0,43218.0,126656.0,3.0,0.0,14.0
29-08 08:22:44,1.488,20.238,77.976,0.0,0.0,0.298,130744320.0,22487040.0,290693120.0,3570339840.0,2080.0,17936.0,0.0,0.0,0.0,0.0,1254.0,20857.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43383.0,127987.0,2.0,0.0,5.0
29-08 08:22:45,2.128,22.796,74.772,0.0,0.0,0.304,130744320.0,22487040.0,290693120.0,3570339840.0,2080.0,17936.0,0.0,0.0,0.0,0.0,1272.0,18885.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,52529.0,136314.0,2.0,0.0,9.0
29-08 08:22:46,1.829,22.256,74.390,1.524,0.0,0.0,130723840.0,22503424.0,290697216.0,3570339840.0,2080.0,17936.0,0.0,745472.0,0.0,94.0,1357.0,20923.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,49234.0,131256.0,0.0,0.0,5.0
29-08 08:22:47,1.765,23.824,74.412,0.0,0.0,0.0,130568192.0,22503424.0,290701312.0,3570491392.0,2048.0,17947.0,0.0,0.0,0.0,0.0,1505.0,19151.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43453.0,126083.0,5.0,0.0,13.0
29-08 08:22:48,3.881,22.388,73.731,0.0,0.0,0.0,130170880.0,22503424.0,290701312.0,3570888704.0,2048.0,17940.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,50749.0,134095.0,3.0,0.0,6.0
29-08 08:22:49,9.659,25.852,64.489,0.0,0.0,0.0,130719744.0,22503424.0,290701312.0,3570339840.0,2048.0,17956.0,0.0,0.0,0.0,0.0,1081.0,14772.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,52115.0,127257.0,12.0,0.0,14.0
29-08 08:22:50,2.121,23.030,74.545,0.0,0.0,0.303,130297856.0,22503424.0,290705408.0,3570757632.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1518.0,24915.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,52471.0,136477.0,3.0,0.0,6.0
